"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Great Falls","MT","Great Falls","Cascade County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000,286950,262200,262200,279500,289250,299900,297200,327450,343400,339900,333250,317500,304950,307000,287000,282400,282400,289900,289900,275500,278000,269500,286450,294900,327000,327000,315000,303250,303950,282000,275000,294900,315000,327450,324900,309000,322000,319000,317000,319900,322000,326450,298000
"Flower Mound","TX","Dallas-Fort Worth-Arlington","Denton County",271,679000,682000,625000,614000,589950,575000,577500,575000,625000,585000,6e+05,564995,6e+05,587500,535000,566995,521995,516850,499400,499945,491900,478447.5,491900,541700,566995,566995,584999,579999.5,575000,574900,569900,569900,582500,594000,544950,550000,580000,586995,571950,577450,606947.5,600900,650000,650000,667900,654900,679900,717464.5,681900,674900,693450,659950,675000,650000,636447.5,634900,620327,629900,627450,629900,575900,594990,639947.5,674950,694900,699900,722450,729900,728227,724950,724950,724284.5,733227,778578.5,768950,733865.5,700547,692442,686303,699873.5,724900,725000,725000,739995,736995,729900,681245,698925,689990,673071,654950,680688,680688,674966,677450,689000,679900,677450,685000,708000,732383,722725,654450,649900,668285,742450,725000,674900
"Brentwood","CA","San Francisco-Oakland-Hayward","Contra Costa County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642000,621900,590000,621297.5,618797.5,609900,599900,599900,599900,599990,599975,599000,595000,596500,598901,599000,6e+05,624900,639900,645000,665000,669900,659499.5,649000,675000,679000,699000,699000,698800,664295,674900,674900,669007,674900,650000,664000,672623.5,682700,683950,694900,699800,699888,713900,719000,737900,739900,737502.5,746885,734888,734888,739450,748900,735000,744450,710000,699495,699000,699000
"Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562500,629900,632836,617500,602950,602950,649950,639900,641000,634050,653450,640000,661950,670350,689950,725750,695000,674900,683900,645000,667500,685450,647950
"Aiken","SC","Augusta-Richmond County","Aiken County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280630,279000,278815,278815,293000,298500,319000,293750,289000,298500,289000,286609,289000,289900,289900,296000,298500,310000,314999.5,332250,292250,286040,289500,286040,285000,291750,298500,310000,310000,310000,299900,3e+05,334150,322025,298145,289020,289020,296525,284890,274990,284995,289050,290990,292995,290990,290445,290990,278990,290990,292000,292000,315000,319900,322400,314900,309900,304950,298700,299900,295350
"Glen Allen","VA","Richmond","Henrico County",275,519000,519000,499950,499950,498000,498500,499950,499500,499950,499970,489900,474950,489900,499475,479000,449750,450000,467475,469950,469950,459500,450000,449975,425000,459000,467500,488495,497880,499000,515000,529980,466750,464900,468500,459900,437820,469750,519950,522450,486000,484950,497425,480025,474950,477000,474725,492500,527450,535000,514190,524145,529970,549725,529845,541195,514595,559000,579950,572425,533500,541225,515000,564975,557500,556450,583000,560000,554450,568450,568000,579495,579990,589950,543445,580000,583170,579575,571975,559500,553490,559495,564745,566541,575000,599500,599000,554950,575000,569950,569950,569950,553280,559950,560077,567490,564990,584480,574970,589900,574950,576950,599990,609950,604970,599225,586380,568500,564200
"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange County",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489000,1499450,1499000,1488000,1399900,1389000,1481940,1309499.5,1290000,1299000,1249497.5,1429888,1398944,1399999,1395000,1299999.5,1352497.5,1467497.5,1394000,1390000,1349998,1354500,1349949,1399000,1362047.5,1511944,1484995,1290000,1290000,1399939,1524450,1492447.5,1598800,1590000,1599888,1759995,1639000,1779497.5,1839995,1769997.5,1698888,1777497.5,1779995,1749000,1729000,1768000,1703500,1729000,1695000,1694000,1749000,1764497.5,1762444,1693944,1699000,1749000,1779995,1789444,1790040,1788888,1868474,1794439
"Fort Mill","SC","Charlotte-Concord-Gastonia","York County",277,,,,,,,,,,,,,,,,,,,,,,,305750,307500,307375,309000,324990,324990,339900,345015,330000,349900,367450,365000,359900,399900,399900,375000,388900,394350,379900,371605,377138.5,407835,408867.5,409588,428385,432182.5,417128,405327.5,374900,398744.5,384900,397444.5,396387,407990,399410,399588.5,397900,399945,405990,409990,400770,399650,409975,411225,412265,410240,417744,431371,427495,422990,439870,402499.5,4e+05,392302,379994.5,399450,425990,431990,432495,426950,428900,431500,439990,435000,432445,429000,440445,445990,447069.5,459000,470524,477811,470000,480000,468900,449990,449990,425000,418910,4e+05,436900,460905.5,425427.5,427865,407490,385490
"Layton","UT","Ogden-Clearfield","Davis County",278,274000,266200,274900,269900,274900,272000,272000,275000,269900,269900,269900,264200,249950.5,250000,244900,249900,249950.5,242400,239000,239900,237450.5,239900,244950,245000,259900,249900,257200,265000,265000,258550,259900,262450,251500,265000,266500,265000,276950,268950,268950,269900,298700,294900,269900,264900,264900,265000,265000,259900,259900,269950,265000,3e+05,318000,318950,327300,324500,339000,288950,297700,282450,288450,325000,317950,320400,334900,324975,325000,350000,349950,324950,320450,320000,342500,339900,324900,315000,319950,325000,324000,330000,330000,339980,331000,322450,332750,369000,374900,375000,374900,359900,325000,335000,337999,339900,349000,339900,341300,359900,369000,389450,379000,384900,387450,419000,434900,414950,388400,374900
"Bethesda","MD","Washington-Arlington-Alexandria","Montgomery County",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699999,1704876.5,1729937.5,1760000,1709427.5,1728855,1727199,1760000,1794363,1760000,1794437.5,1778995,1750000,1744499.5,1750000,1750000,1750000,1755000,1755000,1760000,1737771.5,1750000,1750000,1750000,1689900,1694332.5
"Saint Cloud","FL","Orlando-Kissimmee-Sanford","Osceola County",280,260000,279450,229900,225000,225000,236000,259000,225000,212450,221944,227450,236000,233000,217400,214900,212450,244990,249900,249900,246990,248245,249950,258990,259900,259500,266990,265000,272990,266995,269000,268990,271990,262495,272445,285000,296220,301512,310000,314990,325990,329900,331990,330945,337720,335115,314900,301355,304990,305990,307990,304900,299990,304945,301990,314945,318600,322990,328958,320990,325077.5,324990,324900,314950,315000,310445,315000,314500,319450,329900,325000,333802.5,331375,329325.5,332320,320990,320177.5,324900,318995,320710,335990,342494.5,338700,339999,337865,336365,339999,344995,356449.5,353331.5,350990,350945,351999,354995,351999,350000,349900,353449.5,351445,349250,346900,349900,348260,342995,359990,370000,375000,374900,379990
"Orange Park","FL","Jacksonville","Clay County",281,,,,,,,,,,,,,,,,,,269000,275000,274950,274900,254950,249950,240000,250000,267400,259900,251940,243046,239940,272940,284925,284250,307500,278000,299950,310950,304725,299925,315400,315200,315900,319950,316425,316425,318425,321217.5,325000,325000,330000,305820,299950,325975,302940,307470,314990,294900,293000,293945,298500,299000,3e+05,298950,292950,302494.5,291469.5,288970,289900,295900,293420,299900,299500,299900,329990,322900,320000,335000,329900,318500,317950,317900,332150,315000,310000,335900,322990,349900,343000,349900,340000,350495,361500,368000,357450,361990,359450,359950,359450,357947.5,350000,368990,360000,349000,349900,349999.5,358000,364000,361950
"Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391000,1275447.5,1335000,1421995,1288997.5,1243945,1423995,1299000,1276995,1249992.5,1199000,1222990,1395000,1395000,1220490
"Wake Forest","NC","Raleigh","Wake County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417796,407900,355900,382146,411700,409250,417602,413950,412900,414900,413940,422900,419900,433000,433000,459311,499999,5e+05,535000,542500,517499.5,455000,444900,479000,431450,422400,450000,450500,450000,442450,451000,455450,5e+05,481050,476490,477490,490000,499600,496800,496800,451470,486999,476945,474000,467450,458932.5,459225,481990,494682,518800
"Milton","FL","Pensacola-Ferry Pass-Brent","Santa Rosa County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354909,348950,359379.5,354909,352454.5,357909,379283,383386,358450,341350,335772.5,366900,350000,339450,359900,337950,345900,350900,359900,359150,351900,364150
"Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",285,649450,650000,649000,649000,629900,6e+05,599999.5,599999,615000,624900,610000,619000,619450,619900,615000,629900,634900,639000,625000,625000,599000,607450,624900,599000,607000,607000,599900,650000,685499.5,599949.5,649000,677499.5,699999,685000,6e+05,699900,775000,770000,762450,781900,729000,695500,729000,799000,775000,719900,699000,743000,725000,698000,698000,698888,787000,799000,725000,715000,725000,724500,707500,725000,737500,725000,799450,779000,749000,672400,699000,695000,705000,704900,770000,724900,724900,799900,810000,799949.5,799900,769900,754500,719950,735000,754950,720000,825000,835000,830000,825000,812499.5,825000,835499.5,782500,744450,717500,744200,744200,717500,796000,822500,730000,739500,714000,716500,724500,729000,738900,722500,757500,824500
"Arcadia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380000,3484000,3488000,3489000,3880000,3334000,3580000,3630000,3394000,2990000,2715000,2900000,2998000,2998000,3290000,3234500,3280000,3280000,3288000,3084000,3134000,3280000,3198000,3140000,3165000,3190000,3280000,3298000,3250000,3265000,3219000,3238000,3020000,3180000,2980000,3180000,3200000,3344000,3739000,3680000,3665000,3250000,3179000,3390000,3390000,3160000,2938000,3040000,2999888,2989944,3300000
"Stockbridge","GA","Atlanta-Sandy Springs-Roswell","Henry County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274990,269000,269000,264450,260250.5,259900,257000,258990,266191.5,273900,279900,280990,280945,281572.5,285942.5,288990,297980,299900,299039,299900,299078,301731,307698,309900,307040,301284,299900,299900,299500,295000,297489.5,295151.5,296989,295303,263900,251450,265000,262900,280990,292992.5,301055,305054,304317.5,304317.5,303649,299645,302140,3e+05,299900,306490,313965,317140
"Manhattan","KS","Manhattan","Riley County",288,,,286875,285000,272475,259950,264900,229950,239900,259000,240000,234900,259000,270900,269900,282400,274900,271200,268950,269900,249900,250000,253450,275000,254900,259900,269000,266500,259900,254600,254900,254900,259900,268400,276500,266900,260900,261900,259900,268900,265450,256900,250000,259900,259900,253444,258000,264900,3e+05,289900,279900,269900,274000,267000,259500,269900,259900,254900,257450,264900,262450,259900,282475,274900,274900,274000,278000,275000,279900,295000,299900,295000,319450,314950,305000,310450,320000,309450,309000,309450,314500,340000,342400,344900,336200,322500,314900,315000,328750,320000,320000,314950,319900,304000,299900,299900,339900,3e+05,302500,324000,334900,339900,359950,339900,319000,315000,289000,292450
"Woodbury","MN","Minneapolis-St. Paul-Bloomington","Washington County",289,449444,449444,424888,424888,423389,409900,404900,419894,424450,419900,417425,399900,399900,388950,399900,389900,379900,374950,374900,374900,381496,375000,379500,384500,387000,379500,374900,389475,419900,398900,396700,371195,364900,351250,352500,367000,372400,398000,425000,438900,448450,439900,409900,419000,399923.5,416400,410990,399999,419450,4e+05,445445,473000,499949.5,499000,482400,479900,483200,467400,467450,464900,468495,473700,449974.5,459900,459450,454900,454900,449900,469000,469450,459990,460445,474900,495888,525000,514900,508900,497900,499900,479900,475000,479900,477445,520495,516990,525000,525000,507445,499000,477450,459700,456300,469900,482122,509900,520400,539950,542990,538000,525000,509900,532450,535450,519950,550000,550000,515000,515000
"Vienna","VA","Washington-Arlington-Alexandria","Fairfax County",290,1199900,1232500,1050000,969000,955000,972000,1070000,959500,949500,9e+05,999000,939500,954250,1029000,1095000,1175000,1174000,1149500,1124000,1149000,1100000,1100000,1147500,1150000,1163250,1150000,1150000,1049900,1100000,1162450,1199000,1167500,1182250,1189900,1212500,1259450,1249000,1200000,1199250,1164489,1167393.5,1199000,1168865,1180000,1177000,1199000,1199500,1199000,1200000,1249418,1250000,1249836,1237450,1249000,1250000,1249836,1249500,1266500,1299000,1349000,1349500,1299950,1250000,1250000,1266500,1250000,1250000,1295000,1259950,1224950,1225000,1242500,1278000,1282000,1285000,1250000,1249927.5,1239000,1269900,1262400,1295000,1269950,1299250,1375000,1375000,1379000,1362450,1346500,1370000,1375000,1399000,1399000,1395000,1344000,1349000,1399000,1446500,1382500,1325000,1299450,1299000,1349999.5,1350000,1300000,1349000,1349000,1349000,1375000
"Bozeman","MT","Bozeman","Gallatin County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822000,819000,759999,819000,789500,834500,830000,854000,864500,899000,874450,812500,839000,749500,830000,870000,849900,749000,779450,876950,894500
"Madison","AL","Huntsville","Madison County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323854,322164,321224,320494,319900,320494,315000,299900,304900,298410,3e+05,299950,284760,285000,286950,313404,329000,319900,338450,338450,364000,371650,335850,329900,331400,329900,329900,321620,319950,322900,311900,314500,321810,322000,322850,319750,320332,319750,324550,321990,330030,330580,333595,347900,343588,347910,351199,359949.5,359900,355900
"Lilburn","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399950,393950,372450,360000,359000,353990,353990,353670.5,364900,358275,362239.5,410764,399000,399000,394250,383755.5,376819,376000,374063,362179,369511,369511,379475.5,369990,387099,387099,383544.5,384945,379495,374000,399995,418995,408990,388990,388990,408000,399949.5,395157.5,391325,387002.5,418000,411250,416500,415000,403280,388000
"Fayetteville","GA","Atlanta-Sandy Springs-Roswell","Fayette County",294,,,,,,,,,,,,,,,,,,,,,,298000,279900,279900,288000,292000,264900,297450,276950,288000,270000,274900,251950,290750,274995,269009,249900,246990,260945,272450,264950,280000,281495,282990,291000,320000,290000,321092,327000,329720.5,322530,325784,328490,327745,317491,328000,377845,353445,359990,355000,354179.5,364490,369490,364490,369990,365000,373990,373990,372612,366965,366600,369900,363415,350559,352599,354990,377455,381368,382176,385000,383992,385000,383077.5,383330,399900,399900,388497,390000,409900,434900,429950,429975,442284.5,449000,429900,429900,439400,449450,437797.5,438900,434291,433745,430490,430142.5,430142.5,421877,420263.5,431990
"Wesley Chapel","FL","Tampa-St. Petersburg-Clearwater","Pasco County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408990,412990,376900,411990,371340,373990,376990,384390,388990,394990,411290,384540,384190,395900,399990
"Valrico","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",296,,327000,329000,3e+05,332000,317500,349995,297500,269000,250000,254400,254900,259600,269000,267000,264300,264300,258900,266950,264449.5,249900,249950,258900,258900,249900,269950,279900,269900,289700,269900,275000,275000,285000,299900,289900,274557.5,280700,298575,300450,313500,329900,329900,324950,324900,325000,325000,310900,319950,329000,325000,359900,349900,344000,325000,319950,320000,320995,325000,324950,334950,349900,349900,385000,368939.5,368939.5,379445,385000,374950,369990,366199.5,365309.5,369990,395900,361900,349950,350000,365000,354500,367000,365000,349990,349900,349900,346145,318500,326700,372500,369700,375000,382500,372366,374832,379900,382400,389450,389450,384450,379999,362450,374999,355000,361400,364900,369450,364900,387000,349000,379500
"West Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624499.5,579900,649900,699000,699000,649900,619900,569450,649899,675000,699900,719950,649900,629900,617000,639000,639000,675000,625000,610000,607500,649900,629900,629950,589000,599500,575000,575000,575000,599000,575000,599000,605000,615000,639900,595000,575800,625000,619900,627450,629900,624900,619950,610000,610000,617499.5,649900,595000,602499.5,599900,597000,579000,579900,579450,562450,554250,549500,549500,574900,589000,624900,605000,589900,549250,549900,543900,525000,499900,524950,564900
"Powder Springs","GA","Atlanta-Sandy Springs-Roswell","Cobb County",298,315000,309000,309000,3e+05,299900,299900,298900,297500,297000,294900,293500,289000,289355,275000,275000,279000,279900,279000,277537,274900,272200,276074,250000,255000,259450,239900,245000,249900,255000,269450,266950,262450,259000,233480,222995,233025,237060,275000,259250,285000,292637,278321.5,284385,279900,270900,285943.5,282142.5,289900,289900,293960,299990,299990,299990,316900,309945,290000,299990,305000,299990,299000,299999,299994.5,319000,299990,299285,319900,318090.5,319281,311000,307990,316900,318651.5,334950,344000,336341.5,339000,335000,335000,349900,353000,335000,332870,333490,336490,365000,365000,376530.5,369080.5,359200,354096,356400,355950,355950,363048,352757,340000,329900,360000,370000,340000,340000,369900,390000,378650,375000,352449.5,374900,374950
"Shawnee","KS","Kansas City","Johnson County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349450,399000,371975,364475,359000,377500,350000,377000,409900,412500,434500,422000,432500,443354,422225,419500,405587.5,409975,409950,419000,409950,419950,422475,420000,4e+05,410000,407200,402905,411980,431500,431500,423610,423450,433950,435000,439475,439950,441000,449900,450000,449000,450000,452725,450000,460000,467500,478212.5,472212.5,458800,450175,465000,477712.5,480000,484475,478212.5,481500,489000,489000
"Mansfield","TX","Dallas-Fort Worth-Arlington","Tarrant County",300,245500,245500,246700,245500,248990,249900,244900,249950,249950,249990,250000,249990,249395,255950,255475,255950,256725,255950,255950,259000,259000,260000,249900,244995,244950,237425,249900,245947.5,239900,254900,292450,295000,295000,285750,284000,288950,289900,291490,288200,294900,318343.5,316423,325000,314990,298450,299900,291467,295000,310000,310000,310000,310000,314900,320000,298000,307450,294250,296400,293500,335122,350000,335000,339015,358000,359450,359950,359900,354900,352450,330000,345000,357445,350000,355990,362945,329400,334700,324995,327500,339450,344500,339900,365000,325000,354495,409495,414498.5,410000,369999,366750,374950,372450,369250,384995,421145,451225,456495,463863.5,469468.5,461990,439950,422592.5,419900,4e+05,409567.5,413990,401945,393659.5
"Wellington","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,488500,511950,549950,499000,505900,499500,498900,579411,549750,597500,577500,568705.5,558944,559444,510000,549000,558000,559450,550000,585000,6e+05,592450,549786,554500,559000,575000,589000,565000,565000,549700,599999,588300,599000,641950,680000,687500,680000,677500,635000,647000,624500,699000,721000,774500,792000,704050,737000,695000,669000,657000,627450,624900,677000,689000,676500,675000,689450,664900,685000,685000,691500,684990,755000,750000,724997.5,724997.5,775000,812250,825000,819000,775000,775000,744450,749000,698500,684990,709450,696950,716999.5,674900,669900
"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange County",302,1195000,1099000,1187250,1192500,1099000,1122000,1067000,1024450,1095000,1146200,1195000,1100000,1100000,1050000,974437.5,957000,965000,924990,899990,961937.5,925000,989000,973875,959950,925000,925000,950000,982000,999000,1047000,1050000,1030500,1195000,1095000,1184999.5,1117000,1230000,1230000,1279000,1350000,1299500,1249500,1249000,1250000,1244750,1275000,1214450,1212000,1175500,1212000,1262000,1359000,1385000,1375000,1375000,1372000,1372000,1387000,1369000,1299000,1250000,1285000,1428000,1419900,1395000,1399000,1398000,1464500,1397000,1392000,1398450,1599990,1499700,1467000,1385000,1399000,1400000,1424500,1399450,1459999,1399000,1392000,1399000,1385000,1535000,1535000,1570000,1612000,1599000,1599000,1549900,1497995,1529000,1567000,1599000,1595000,1595000,1599000,1600000,1567000,1492500,1499000,1643167.5,1635000,1710000,1774500,1742000,1759000
"Easley","SC","Greenville-Anderson-Mauldin","Pickens County",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290929,303429,295858,293474,294495,302304.5,308984,289900,289900,285400,279900,300450,293900,293900,320880,333785,334342.5,333785,334742.5,332887.5,326990,329490,328990,317900,305670,316900,310945,310000,309950,308900,310000,321505.5,319900
"Encinitas","CA","San Diego-Carlsbad","San Diego County",304,1669500,1772000,1595000,1649450,1675000,1464450,1397000,1399450,1442450,1395000,1278500,1229000,1254000,1299000,1295000,1250000,1249000,1212750,1164500,1164500,1097450,1069990,1085450,1050000,1191000,1350000,1349500,1349000,1347000,1350000,1350000,1300000,1350000,1399000,1460000,1499000,1498600,1499500,1499000,1665000,1599000,1507000,1478800,1562444,1609500,1629000,1634450,1598900,1600000,1702000,1747500,1599475,1578000,1499450,1485000,1524950,1524950,1625000,1610000,1610000,1775000,1625000,1722450,1750000,1850000,1722500,1787000,1760479.5,1714799,1682000,1682000,1599000,1597444,1849500,1885000,1895000,1866950,1799999,1849500,1962000,1895000,1895000,1847000,1895000,1724315,1799500,1867500,1835000,1799500,1842000,1885000,1925000,1829000,1859000,1892000,1999000,1997000,2100000,2095000,2072500,2087500,1999900,2024000,1995000,1937000,1995000,1995000,2033108
"South Jordan","UT","Salt Lake City","Salt Lake County",305,359900,363950,354000,338475,336000,339700,331500,330000,329900,331500,343000,340000,340000,329170,329535,320000,325000,319900,319950,319900,319440,322500,319740,319900,325000,335000,339900,349900,344900,342450,339900,349900,343250,344450,345900,353950,359450,389800,375000,389000,377450,396450,399450,390000,379950,389900,399900,399900,395000,399900,399995,4e+05,399450,399999,399999,402500,399900,399850,390000,399875,399900,399900,399900,417000,419900,430000,421682,422500,429900,430000,428900,425000,441500,434900,449900,449000,449450,450000,446950,437000,429950,439000,439900,450000,464900,464900,469000,479900,499000,479900,507900,494950,480000,479900,490950,479900,499950,514900,525000,539900,525000,514950,537400,540000,537000,538311,529000,539450
"Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg County",306,367000,359000,375000,377000,392450,389450,395000,377000,360000,350000,377000,350000,350000,342500,347500,366200,367500,371250,372250,375000,372200,364950,349450,354900,349450,338750,345000,359900,342500,356500,389900,372500,368911.5,372500,334900,360794,353665,369247.5,365131.5,360182.5,356450,370000,375000,395000,393230,389000,377981,384000,379254.5,398259,393065,397950,399950,405368.5,386391,383887.5,380452,387922,382453,378480,396849,396334.5,391452,399000,389000,409000,413007.5,403449.5,430000,436854.5,434900,434900,465000,412900,419000,419000,422000,424000,423500,433500,449000,449000,468170,460670,5e+05,487500,519000,488239.5,488539.5,486307,486903.5,478022.5,474900,445000,431940,426900,405495,409995,409990,437995,437250,426900,435950,438900,450995,450000,450000,437500
"Land O Lakes","FL","Tampa-St. Petersburg-Clearwater","Pasco County",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369900,381945,357340,361990,374490,380990,397990,393495,386495,389000,387950,393950,387995,386990,379990,394490,394490,405990,412990,409495,412990,414490,415990,417490,417490,415990,415990
"Mechanicsville","VA","Richmond","Hanover County",308,399725,399500,392000,399950,395750,383725,389950,393500,390950,389900,387500,374950,372450,362450,379500,369500,369500,369500,372200,362000,366975,362475,360000,365000,369975,367500,369000,359522.5,372450,364950,359999,349975,377000,375000,364975,370000,359925,372500,362475,365000,379000,389000,379950,394450,377000,398975,419950,420000,411999.5,399000,389000,421975,424975,421975,414000,4e+05,429750,399950,396000,404950,397000,387450,394975,399000,385000,378199.5,374990,373970,369950,374950,369950,369950,382750,389999,412500,409000,402475,415000,425000,415000,389950,399950,399950,418786,441702,459000,409950,444952,439425,449950,449950,449950,449950,459000,459495,449950,449950,442475,432475,425000,434475,429950,424925,424900,414950,429950,434975,429950
"Florence","SC","Florence","Florence County",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270725,267550,270725,253216.5,268945,266495,253026,251026,252475,240900,254900,259950
"Greenwich","CT","Bridgeport-Stamford-Norwalk","Fairfield County",310,,,,,,,,,,,,,,3597500,3575000,3535000,3495000,3592500,3895000,3895000,3797500,3895000,3995000,3950000,4172500,3895000,3750000,3695000,3750000,3695000,3695000,3795000,3795000,3750000,3850000,3895000,3895000,3999000,3595000,3949000,3950000,3945000,3700000,3797500,3650000,3995000,3995000,4097500,4195000,4200000,3995000,3950000,3995000,3875000,3995000,4100000,3975000,4162500,4295000,4295000,4295000,4395000,4272500,3995000,3895000,3895000,3900000,3990000,3897500,3772500,3872500,3995000,3995000,4195000,4e+06,4195000,4297250,4097500,4195000,4295000,4045000,3995000,3995000,4250000,4112500,3995000,3995000,3875000,3795000,3795000,3875000,3875000,3795000,3724000,3748000,3769000,3750000,3750000,3550000,3570000,3549000,3495000,3495000,3495000,3550000,3500000,3500000,3600000
"Missoula","MT","Missoula","Missoula County",311,409900,403700,399900,409450,399900,399450,399000,412450,419900,399900,389900,389900,383750,379900,379450,379000,379000,374900,385000,374900,399450,390000,350000,349950,365000,350000,354900,387000,397000,399900,399950,399900,376000,374950,354800,345000,345000,345000,386500,436500,412000,4e+05,399500,4e+05,422000,449000,449000,489000,449900,394000,389900,375000,389900,389900,389900,399900,450000,469900,457500,475000,490000,467500,449500,440000,4e+05,4e+05,399000,398500,399900,399900,429900,429950,409900,398000,424950,419500,4e+05,414500,449000,419950,459000,474900,482450,5e+05,5e+05,494450,469900,482000,484000,495000,480000,475000,489500,504500,520000,480000,479900,439000,469900,499375,514900,475000,499000,504750,539000,579000,597500,595000
"Sammamish","WA","Seattle-Tacoma-Bellevue","King County",312,,989000,869000,843900,799000,764944,709990,704250,730000,727475,727500,725000,719000,739300,748700,725000,734950,749375,776490,773470,744350,729990,754475,762990,773490,769990,776990,779990,779990,789395,779990,794875,794925,824990,825000,825995,869990,879990,874495,871990,875000,879990,887500,881990,895995,927500,925975,902950,896000,896000,889950,902950,899975,927225,928000,959950,957950,952975,962950,949990,955950,969950,987375,935990,949995,935990,935990,935990,939950,969950,997475,1050000,1099995,1199995,1214990,1239990,1239990,1239990,1250000,1259990,1259000,1259950,1258623,1199950,1250000,1292470,1282987.5,1285990,1290495,1249990,1254995,1225000,1279900,1279900,1320000,1344990,1328925,1323447.5,1317995,1334447.5,1350000,1351900,1354995,1337972.5,1342275,1310900,1334995,1333995
