"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Springfield","MO","Springfield","Greene County",97,69900,70000,73000,69900,69900,69900,67900,68000,65000,65000,65000,65000,64000,64900,65000,66720,67900,67900,66900,64900,64900,65700,64900,63900,64900,64900,64900,64500,59900,60000,59900,60000,59900,59900,59900,59900,59900,59900,59900,62450,64900,63950,64900,64900,61900,62900,61900,59900,59900,59900,64000,62900,64900,65000,65000,67890,65000,65000,64900,59900,59900,64900,67150,69000,66500,64900,64900,64200,61900,61900,61900,59900,64900,69900,69900,69900,74900,74900,79900,79000,74900,68900,65000,64900,64900,62950,64900,69900,68000,69900,69900,69900,73000,70000,72222,69900,72444,69900,72000,73250,75000,74240.5,71613,74450,73683.5,70756.5,68950,69900
"Santa Rosa","CA","Santa Rosa","Sonoma County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,399000,389000,385000,375000,377000,369000,375000,382450,385000,382450,395000,397250,397000,399000,415000,419500,429444,419700,449000,459500,470000,459000,444450,465000,439900,449000,450000,468750,469000,463750,449000,439000,444000,459000,489000,469000,469000,471950,495000,499000,499994,497000,499000,524500,515000,525000,537000,549000,515000,549500,529000,525000,549000,509000,499000,495000
"Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,154950,159000,157200,158500,174900,179450,175000,179500,180000,182000,195000,190000,190999,185990,187000,188950
"Richmond","VA","Richmond","Richmond City",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,159900,159950,179950,188900,189250,179950,174900,177000,188825,199950,187450,178772.5,165000,185950,194925,2e+05,199950,205000,209925,197500,188700,195000,182475,195000
"Des Moines","IA","Des Moines-West Des Moines","Polk County",101,91950,90000,90000,94000,90000,90000,91500,89900,90000,89900,90000,89000,85250,89250,87750,87000,89000,89000,89900,89900,87000,87500,87250,86900,86500,87500,88900,89000,89900,89900,89250,88250,89900,89900,89900,89900,87250,87700,88000,85000,89900,90000,89900,89900,89900,89950,89000,85000,85000,86900,89000,89000,89900,89900,89900,90000,89900,89900,88700,86000,86000,85700,89250,89000,87500,89900,90000,90000,89900,89900,90000,89500,87500,89900,89500,90000,93500,97950,99900,99900,1e+05,1e+05,99900,1e+05,99900,1e+05,105000,107500,108500,109000,105000,105000,109900,105950,103000,102000,102350,102700,105000,109900,110900,115000,115000,115000,115000,114850,110000,110000
"Ocala","FL","Ocala","Marion County",102,94500,92500,89500,84900,79900,79900,79900,78040,77600,79700,79500,75000,75000,74900,74500,74500,72000,72000,70000,72500,75000,69900,65900,65000,61900,60500,62900,60000,63999,62000,59900,60000,59900,59900,64900,65000,64900,65000,64720,65000,67000,67250,62500,63000,61900,60000,62900,61900,64500,59900,62625,64125,65000,64900,63500,64825,64900,70200,72000,74900,78495,75000,74900,74900,74800,79000,79900,79997.5,84500,86900,92500,90250,97000,87500,89350,85000,84900,89250,91000,92500,92900,96800,95000,99500,104000,105450,109500,110000,113950,112000,114900,114900,117950,119900,122500,119850,124399.5,125000,125000,128738.5,124900,128800,129900,130000,127500,127900,129900,135000
"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",103,149999.5,149999.5,149900,149999,148000,148000,143450,142500,138000,135000,138000,135000,130000,130000,129900,125150,125000,119990,115000,114900,119000,119900,119995,120000,124000,119000,115000,115000,115000,118000,118900,119000,119829,119000,125000,125000,129000,132000,135000,144900,149000,145000,141894,145000,158000,157250,150000,149900,154700,155000,155000,159000,155000,157250,155000,152450,149900,154000,159000,158000,154900,156750,163000,164900,164900,164900,165000,164750,168449.5,165500,165450,169000,169850,169900,172999,175000,175000,179900,180000,180000,185000,185000,185000,185000,189000,189500,189000,189500,189000,189900,195250,195000,195000,199000,199900,199900,199000,195000,199000,199000,199500,2e+05,199949.5,204900,203301,205000,204999.5,208000
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",104,125000,124949.5,122450,119949.5,119900,117950,115000,115000,115000,113000,112900,113000,110000,110000,110000,109900,114500,110000,109900,109000,104000,99900,99900,99900,99249.5,99000,99250,99900,95000,93500,89900,89625,89900,89900,99000,99900,1e+05,105950,109000,109000,105000,108900,114900,109950,114950,119900,120000,124900,125000,127500,127750,125000,129000,120500,134900,139900,139900,139900,149900,149900,151900,149900,149999,149990,150000,149900,149999,156498,159900,159900,159900,165998,165998,167900,169900,169900,169900,169800,169900,169900,174900,178700,179900,179900,185000,182450,179900,184600,185000,185000,185000,187000,189999,189900,188000,189900,188000,188749.5,179900,179900,182700,184925,184838.5,180000,182700,184949.5,189000,189900
"Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,224999,224900,223900,222000,224900,239500,249900,238950,247450,239945,249900,249900,239945,235000,237000,229949.5,229900,255000,260000,249999.5,257450,259900,259000,249975,274925,263700,259900,254900,249900,260000,273450,279000,274900,278500,274900,265000,264450,264900,256000
"Rochester","NY","Rochester","Monroe County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,62400,67900,59900,59900,59900,59900,58900,55000,59900,69900,70000,74400,69900,64999,60000,62450,64900,59900,57900,59900,69000,72700,79900,84900,79900,79900,73000,80000,77400,72900
"Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299950,299900,298500,275000,305000,285000,284499.5,265880,294900,299900,309900,319900,347000,319990,341077.5,324900,324950,335000,335000,347500,342000,361500,388800,369900,349950,379450,360000,340000,319900,320000,319900,304997.5,317500,329900,362700,359900,349900,379000,379000,389800,394450,399000,399850,399000,389800,380000,375000,372450,374000,394900,419450,398000,389900,405000,414925
"Oceanside","CA","San Diego-Carlsbad","San Diego County",108,225000,224995,219500,215000,215000,220000,220000,220000,217000,210000,212450,209950,208900,203500,209900,205000,208450,200437.5,214900,205000,195000,189000,184950,190500,195000,175000,173925,189000,189900,189000,189900,189900,185600,2e+05,196000,199900,213750,225000,247000,223450,224500,225800,250000,265000,250000,275000,275000,275000,255000,259900,264900,279900,284950,280000,285000,282500,297000,275000,279000,275000,279449.5,276750,282500,289000,299000,279000,299000,294525,299900,3e+05,312500,310000,328000,325000,305950,320000,318900,325000,320000,325000,329000,326500,325000,325000,332500,335000,335000,349000,353000,352500,350000,350000,353500,350000,350000,352570,355000,357000,359000,365000,369900,369000,375000,373747.5,374997.5,370000,385000,415000
"Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",109,179500,179500,174000,170000,169950,167495,160000,164975,159900,154950,153250,145000,144850,139900,139925,135000,129950,129925,126500,129900,129900,127900,125000,122000,122000,119000,119900,119250,119900,119900,119900,119900,119000,119000,116000,116000,114475,115000,120000,124900,129700,135000,139950,134900,138450,134950,133175,129950,130000,130000,129950,134900,138250,148950,145000,149967,147950,144900,143150,139900,139250,144900,145000,149000,149950,158000,158000,165000,165000,159950,155250,155000,159000,160000,159975,165000,174925,175000,184950,185000,184900,179950,180000,180000,180000,185475,199950,204975,206000,199950,204999.5,209950,205000,209000,219000,220000,224950,225000,229950,240000,250000,250000,265250,265950,264970,260000,264950,265000
"Gainesville","FL","Gainesville","Alachua County",110,119900,115900,112410,110450,109500,108900,108900,108900,99990,95000,94900,91000,93500,94900,92900,89500,89700,90950,87625,84950,83000,82700,80000,80000,80000,79900,84895,79900,79950,80450,79450,79900,74900,75950,74900,75000,75000,76300,78875,75200,75000,80900,76300,79000,82000,79900,80900,85900,85000,85000,83900,83950,89000,86900,88950,84900,84900,87000,89500,89500,89700,90000,95500,99900,104900,99900,99900,99900,99900,102000,100450,99900,107000,116850,116850,110000,110500,103200,99000,101500,106900,114550,111450,110450,112900,119000,119900,125000,123700,125000,110000,123500,123250,120950,125000,126000,134900,128900,128900,125000,119900,120000,118000,119900,124000,124000,122500,119900
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",111,215000,214000,205000,205000,210000,210000,209999,2e+05,205000,2e+05,199000,190250,190000,185000,189000,189600,189111,189000,184900,179950,180000,180000,179900,179900,179000,180000,179000,180000,185000,187109.5,185000,179999,175000,179000,179000,170000,175000,179000,179500,185000,180000,179949.5,180000,179000,175000,179000,179000,179875,179937,175000,185000,190000,184999.5,183950,183950,180000,179999,184999,185000,175000,180000,189900,180000,188450,197000,199000,195000,189900,189900,195000,199000,190000,189450,189900,195000,195000,192500,192700,192500,190750,197000,199000,199000,195000,179450,175000,179450,189000,189000,193749.5,207500,199499.5,199499.5,199000,199000,193750,199500,214950,209900,224950,249000,249000,249000,246250,259000,252500,246000,249000
"Shreveport","LA","Shreveport-Bossier City","Caddo Parish",112,104900,109000,110000,110000,94500,103000,99500,102450,104900,107200,105900,1e+05,1e+05,105000,103500,108900,110000,113000,108500,115000,113900,108500,106950,101000,104900,99900,106400,109000,108450,104950,99900,99900,114900,107900,113000,119200,120000,120000,120000,119000,119000,119500,119000,113138.5,104900,108000,108950,99949.5,107750,98000,105500,105000,106500,109250,110000,110000,105450,104500,99950,99900,99500,99900,99900,109900,110750,114900,107000,109900,102000,102250,99900,99900,104700,108250,102000,106000,109000,111700,110000,110000,104000,104900,97000,97500,96500,105750,105750,106000,105000,105000,94900,94700,95413,97000,95799.5,104500,104500,99450,98000,99000,104500,104500,92000,96000,90000,92500,92500,95000
"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",113,399000,358450,349000,349500,349000,349000,340000,359000,347000,329900,319944,315000,312240,305000,305000,321750,324900,325000,319000,324500,309250,3e+05,299000,299000,299000,3e+05,309500,324900,329000,349943,350000,356250,358750,372500,367500,359000,380000,399700,419450,449000,449000,411950,399000,399000,439000,467450,499000,499000,463500,449975,449950,427499.5,464750,470000,449000,450000,450000,450000,480000,479000,480000,465000,460000,464950,499000,499000,499950,499000,489000,489000,499999.5,519000,499000,549450,550000,594000,549900,582000,549900,549000,514450,543500,527450,514500,544472.5,519000,547000,559900,580000,595000,584900,575000,620000,599999.5,587000,639900,659000,663500,649900,652000,678500,699000,715000,689000,658000,650000,699499.5,682950
"Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,174499.5,174499.5,172500,169950,164900,175450,179900,175000,179900,195000,197000,199900,199949.5,195000,195000,196000,199000,199000,199900,205000,217950,219950,215000,218000,220000,229000,225000,217000,215000,224900,224950,219995,219300,219900,220000,220000,219999,223750,235000,239444,239900,239900,239900,240000,240000,240000,240000,248800,250000,254900,252000,257500,259900,257450,264900
"Akron","OH","Akron","Summit County",115,67000,67000,67700,65000,65000,64900,67250,65000,67000,64900,64900,60000,59900,59900,55000,52000,50000,52000,54250,54900,55000,55000,54900,55000,55000,54900,55000,58000,58950,59900,59900,59000,59000,59900,59900,59900,52900,49900,53431,58000,59250,57500,58000,55450,58900,55000,55000,54900,54900,54000,54450,57900,59000,59000,55000,56200,52900,49900,48900,46000,43250,43900,44900,46900,47900,49900,49949.5,49900,49900,49900,49900,49000,46000,48900,49900,50250,52900,50513.5,49900,49900,49900,49900,50000,50000,50513.5,51000,49900,50000,53500,54900,54900,50750,53950,54500,54950,54900,54676,55000,55250,59900,59900,59900,59900,59000,57000,56450,55900,56400
"Aurora","IL","Chicago-Naperville-Elgin","Kane County",116,132550,131900,135450,134500,129900,124900,120446.5,122900,119900,114900,108200,1e+05,99900,94900,94900,90000,94900,98900,99995,1e+05,1e+05,99900,99900,99000,99900,96000,99900,99900,95000,99900,96000,89000,90000,93100,90000,90900,90000,89900,90000,91900,99000,95950,98750,95512.5,94000,105000,99900,99900,99900,108700,125000,127000,130000,134900,130000,131000,128900,128900,125000,129900,125000,130000,134900,139000,142250,140000,140000,139700,139250,138000,139900,138850,139000,149000,149900,149900,153950,150000,149900,139900,144900,144900,145250,144900,149000,149900,157900,159900,159900,159950,159000,159900,159900,160000,165999,160000,159900,160950,164450,169900,170000,169700,168000,166000,164000,164900,164450,164900
"Wilmington","NC","Wilmington","New Hanover County",117,140000,139900,139900,139900,139950,139900,139900,137000,129900,127500,130450,126450,126450,126900,129900,125500,129000,125000,122000,125000,124400,122000,123450,120000,124900,125000,119250,120000,119500,117750,110000,110000,113700,114900,110000,114900,112500,114900,115000,117500,119000,119900,119900,119900,119900,119900,118500,119000,118500,115000,117500,117600,119900,119750,118000,117150,117200,117075,117900,114250,117350,116900,117000,117900,118900,119250,121700,128000,126450,127900,125000,134900,128000,126500,127900,125000,129900,132000,130500,133000,140000,146950,142000,155000,160000,160000,161900,159700,152900,150000,145900,152000,165000,169500,175450,184900,192000,179497.5,187500,179900,177200,179900,180000,184900,2e+05,209000,207450,216500
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",118,425000,416400,410000,408500,402500,399900,397000,399000,379000,375000,364000,355000,349000,345000,347900,344500,347400,344900,336000,343000,335000,329900,329900,325000,327995,329000,331500,349900,348950,339000,338450,342400,339000,339000,349000,365000,375000,385000,399000,4e+05,425450,432500,435000,419950,424900,428250,434950,429944,436000,449500,449900,455000,449000,449832.5,449900,449900,450000,459900,455000,459000,450000,458000,479499,479900,499999,539000,525000,521250,499000,499450,494000,475000,499988,507400,502450,499900,495000,499000,499900,499700,499000,496450,479900,515000,525000,529450,515000,499999,515000,528000,529950,537000,528000,524000,530000,529000,540000,540000,555000,575000,554900,589000,577000,569495,579900,587000,582500,579400
"Eugene","OR","Eugene","Lane County",119,189900,195000,191000,195000,198000,195000,192000,184900,179000,179000,169900,169450,165000,165000,162750,164900,163000,169900,164900,159000,159000,168000,168500,164950,169900,168000,167500,162000,168950,164900,162450,167200,158000,159900,159900,161450,149450,155000,165000,162500,175000,175000,179950,174950,166250,166250,168500,169937.5,175000,186950,171950,184900,179500,184700,175000,173000,174900,169900,169000,165000,169000,160000,169900,174500,179450,189750,189750,184950,194750,190450,189900,189900,186000,189900,189450,196950,197750,209000,207000,204450,219900,234900,225000,209900,198750,194750,210000,217900,226000,240450,246500,248500,248000,239900,234000,235000,229250,243166,229500,229900,239450,249000,247350,249950,259250,249250,244950,239999
"Salt Lake City","UT","Salt Lake City","Salt Lake County",120,229900,219900,215000,209950,207078.5,205000,199900,199000,193950,189000,189900,182250,185000,189000,192500,182000,175900,179000,169000,169000,179900,189000,179900,179900,192000,189900,189900,192950,189900,189900,199900,199900,199900,195000,189900,184950,183900,192350,194000,199900,190000,199900,201000,192500,199000,2e+05,205000,199945,199950,2e+05,215000,229700,219900,222400,225950,235950,239000,235000,240000,249900,249000,244000,245900,264900,249000,249900,250000,259900,245000,235000,239900,239900,245000,242450,249900,274900,256900,259900,247500,259900,267450,265000,279900,279900,275000,275000,284900,295000,314900,295000,296900,299850,298950,289150,286900,289900,314000,312500,329000,329000,325000,339900,333000,330000,332450,329000,319500,324900
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",121,94900,92500,92000,98900,98800,94100,85950,89000,84900,79900,83500,80950,84000,86950,81900,79900,83900,79900,79900,79900,79450,79700,77000,79000,79900,79900,89900,79000,77500,75000,77250,79000,77000,76440,79900,84900,86900,88999,87900,85000,89900,87700,89000,86999,94500,90000,94500,94900,99000,99500,99900,99900,1e+05,99999.5,99800,104900,106000,109900,111900,115000,121850,122500,124900,124700,121000,125000,125000,129900,134825,136450,139900,139900,147926.5,149900,149900,149900,149900,154900,159900,159900,169900,176900,176900,175567.5,175000,179900,176000,176000,174900,175900,179900,179900,178000,169900,179000,179000,182000,193000,199900,192495,189000,185000,186400,189900,190000,190000,199323,2e+05
"Salinas","CA","Salinas","Monterey County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242000,240000,249000,249900,259000,249900,259900,291750,297250,307450,299999,282500,263450,274900,308050,339000,339500,339500,319000,315450,308500,308000,310000,330000,329000,324950,314000,319500,329000,319900,312450,310000,325000,326500,360925,365000,359850,344500,358000,364999,380000,379900,367500,379900,379950,375000,374995,389900,385000,379995,374950,379500,372000,369000,375535,375535,365220,375535,380000,379950,374900,372490
"Amarillo","TX","Amarillo","Potter County",123,77500,75000,76500,75750,74900,75000,74900,76950,77500,79900,79900,75450,74950,74900,75000,78750,79900,79900,84500,85900,85000,84600,79999.5,79000,79000,75000,77000,75370,77900,74950,75000,77500,78700,75000,69900,69900,73900,77200,77350,79900,79950,77500,75950,77500,79000,79500,77700,79700,79500,77500,79000,79700,81250,81250,89900,88500,89000,89000,86400,80000,88200,89450,89000,89000,84250,79200,85950,89500,85900,78000,79250,79938.5,89800,79977,76450,77000,79738.5,82000,88300,82500,81000,82500,82500,84500,90950,84950,86250,90700,93000,91700,85000,85000,93000,90900,89900,84450,89250,84950,86000,86000,89000,95000,92000,89450,89913.5,89900,89900,85000
"Fort Collins","CO","Fort Collins","Larimer County",124,173900,169900,169900,164900,163950,163900,164900,165950,165900,168250,169900,169500,169900,169900,169290,164850,164800,165000,165000,164800,167500,167900,174900,174450,176000,178500,171900,160000,169000,169000,175000,185000,189900,184500,184500,179900,196425,194000,195200,179450,189500,190000,199700,202450,204900,208250,211000,219450,212000,214900,197211,203450,210000,208000,217400,220000,222450,229900,250700,250000,254287.5,259900,259850,254700,260051,260102,259900,264900,274700,285000,284700,289900,298200,289900,289900,289900,285039.5,285000,290000,285000,294900,297400,310000,319900,317500,310000,310000,319900,315900,321216,324700,325000,322000,325000,337500,337500,330000,325000,320000,320000,337000,343990,344945,332500,334900,349900,350000,365000
"Hayward","CA","San Francisco-Oakland-Hayward","Alameda County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,299000,339900,349000,349475,356250,359000,339950,359450,368944,379000,379500,369000,385000,398000,403000,399444,419800,398000,394000,387499.5,399250,413333,415000,415000,399950,428950,435000,438500,445000,449000,449000,450000,459900,470000,472500,475000,499999,489000,486500,494000,505000,505000,502475,508000,499000,499000,499450,499000
"Rockford","IL","Rockford","Winnebago County",126,89900,89950,88000,85950,84950,84900,79000,79000,79900,79900,82750,80000,79900,79000,79000,78310,78900,78450,74900,74900,74900,73500,74625,75000,71000,69900,73900,73950,69900,69000,67950,68500,67700,64900,64500,63000,59900,58750,57700,63350,61900,64900,62900,60000,59900,57000,53275,49900,49900,54900,55000,56600,63200,63000,59900,59900,55900,55400,54900,55000,54900,56100,56000,59160,60000,62750,69000,62000,63000,62000,58900,59900,59900,59900,59900,64900,67900,67900,68450,69900,72500,67950,65000,62500,62500,62250,62000,64000,64950,65000,65000,67000,67900,70000,68700,65000,64200,64900,68200,65000,70000,74900,73900,69900,72750,74500,73000,69900
"Evansville","IN","Evansville","Vanderburgh County",127,64900,64400,67450,69644,69900,68800,65000,68950,69000,69900,69900,69900,67900,67000,67900,69900,69900,69900,69950,70000,69900,69800,69900,69900,69725,69900,69900,69900,69900,68700,68900,68000,64900,64900,65000,60000,60000,64900,64900,64950,68950,69900,69900,69900,69900,69900,69900,69900,69450,65900,68900,68900,70000,70000,69900,69900,67900,66500,66900,68900,69900,70950,74700,71750,69100,67250,65950,67900,69900,67950,68000,67450,67250,64900,63800,64900,62500,62500,59999,59250,59675,64000,63950,65000,65000,64900,64900,63900,60000,64050,65000,64900,65000,65000,66900,64950,64900,64900,69500,69888,69900,73000,71950,69900,73000,75450,74900,69500
"Worcester","MA","Worcester","Worcester County",128,169900,159999,159900,169500,169500,163000,159900,159900,154000,155000,159900,149900,149800,139900,144000,149000,148900,146700,146400,144900,139500,139900,129999,129900,129900,132750,134900,140000,137500,139000,134250,129950,129699.5,129900,134000,132000,129900,129900,139450,149700,149900,149900,150000,154900,150000,150000,154900,149900,145000,149900,149900,149900,155000,159500,151449.5,154900,149925,149950,149900,149900,140950,145000,149950,159900,159999,159900,164000,164900,164900,164900,155394,155888,150000,149900,149900,158950,164900,159900,165000,168000,165000,165000,159900,154900,154950,149900,151000,158500,159900,172450,177450,179900,179900,189000,179900,172900,175000,179900,196200,193500,199900,199450,192450,192450,204950,199999,189900,199500
"Overland Park","KS","Kansas City","Johnson County",129,127500,125000,125000,121500,124900,125000,125000,126200,125000,124900,124900,121500,119950,120000,119950,115250,115000,115000,118900,119500,118500,117950,119900,116250,111750,110000,111000,114950,110250,114900,114900,111000,104500,104950,109000,108900,104000,105000,109750,110000,110000,114225,116400,116500,115750,105000,110000,109950,109450,108950,112950,115000,119900,120000,124925,123950,119900,118950,114925,110000,114900,112750,119950,125000,124950,123925,120000,113500,115000,117590,120000,122450,125000,126500,125900,129700,129950,125000,127500,125000,129975,135000,134975,131900,131900,134450,135000,135000,132450,131900,132750,134900,140000,150000,155000,165000,165000,165000,159900,157000,149950,149950,145000,141250,139900,145000,160000,160000
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,138000,139900,129900,134500,129000,120000,120000,129000,135000,139900,139900,144495,144990,149900,149900,149900,144000,144000,132500,132500,150000,156000,162450,155000,152000,149995,160000,164900,165000,170000,170000,170000,180000,184950,184900,198000,195000,198000,2e+05,2e+05,208088.5,202450,194990,193950,192900,205000,199945,199950,195000,2e+05,214900
"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316500,310950,317500,314500,299974.5,310000,320000,319444,319000,324900,309499.5,309000,325000,327500,340000,328750,328000,321950,329500,329900,344999,339000,339900,342400,355000,359000,359900,399000,375000,365000,360000,362500,357000,354900,354950,359000,355000,360000,369500,379949.5,389900,399000,399000,398000,399450,398500,379450,399000,419450,414950,399900,399900,415000,415000,415000,409750,419000,419943.5,419000,409950,409900
"Escondido","CA","San Diego-Carlsbad","San Diego County",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214950,219450,239000,249450,228000,225000,249000,259000,249000,267000,270700,260000,245900,252950,269000,259900,304900,312500,336950,340000,334450,324500,319900,325000,345000,327500,332947.5,314950,320000,352000,349000,332000,337811,349000,349999,357500,360000,350000,350000,349000,349000,357450,366500,359900,350000,359900,360000,369000,366450,366450,360000,362450,385000,369000,365000,377000,385000,374999,359500,341984
"Providence","RI","Providence-Warwick","Providence County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192400,189900,199900,209950,216900,205000,225000,224900,209700,199000,199000,219950,219000,205000,199900,189000,199000,201480,200690,212400,209900
"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",134,279000,269900,255950,249000,239900,239000,249500,249000,239900,249000,250000,249945,249000,239100,249000,239000,249000,249900,259000,265000,269900,284700,267050.5,274950,275000,284000,280000,284000,269000,285000,295000,289900,289000,279900.5,279000,289000,279900,283500,289900,295000,299000,299000,289500,289000,299000,299000,299900,312450,317450,325000,319900,325000,350000,349949.5,325000,315000,299900,3e+05,302000,295000,299900,313900,314900,301250,299900,299900,309000,324900,319700,325000,329000,329500,340000,349000,359500,375000,369900,360000,375000,366900,366900,374900,379450,381950,389000,385000,379450,375000,375000,379000,379000,365000,369944.5,369900,369992.5,369900,373000,379200,380000,382750,379000,389000,389250,385000,380000,385000,389450,379900
"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,235000,224900,227000,225000,225000,225000,231000,225000,225000,230000,239900,245000,235000,235000,245000,244999.5,249900,257450,260000,250000,262500,272500,277400,270000,270000,267000,274900,269900,263500,264000,269000,285000,299450,279900,269900,279900,271900,292444,292950,290000,304900,3e+05,301000,319900,315000,298000,306450,299999,297000,3e+05,319950,349900,350000,349250,348000,348500,350000,351500,350000,350000
"Columbus","GA","Columbus","Muscogee County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57850,50000,54900,53000,53250,54900,49900,51699,59000,53600,59500,49950,50000,50000
"Sioux Falls","SD","Sioux Falls","Minnehaha County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155700,150000,149900,151950,154900,149900,154900,159900,159900,159900,164400,169900,173400,173400,171900,174135.5,174575,169900,169800,172900,173900,174900,174900,174900,179900,179900,179900,181675,184900,185000,189900,184800,183652.5,184775,179900,173900,174900,174000,175000,183530
"Charleston","SC","Charleston-North Charleston","Charleston County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000,269000,269000,268000,250000,249925,229000,210000,215000,227500,250000,220000,192500,2e+05,219500,222500,219250,219900,219999.5,225000,225000,225000,229999,235000,226250,229250,227000,229000,225000,224900,229450,239425,249900,249900,252500,254900,249900,249250,275000,282000,265000,250000,257000,287000,295925,319000,329000,330000
"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,134950,143500,135000,145000,140000,129900,137250,149900,161449.5,162500,159900,157450,159900,150000
"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224950,219950,230000,234000,244900,257250,259000,249000,274450,269000,259500,259000,265000,287000,286900,279949.5,283000,277000,279995,298900,265900,279000,290000,291000,293500,295000,285000,286950,285000,290000,290000,286000.5,293250,287494.5,289450,285000,285000,285000,289950,306000,320000,320000,320000,320000,319900,319950,332250,335000,334750,330000,329000,338750,347750,348400,349500,341950,344500,344900,349900,350000,368000,366250,349950,352450,359000,366450,360000,359995,359390
