"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"33434","Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,32900,34700,38500,35500,37450,38249.5,37950,34999,34900,37900,37900,34900,36000,37900,39900,39949.5,44900,48500,45250,46450,44900,45000,49900,49700,48900,49445,48900,48500,49900,49900,49900,48900,49900,49900,49900,50000,50000,54900,53900,56000,56500,54700,55000,57000,55000,55900,55000,56000,55000,55500,55250,56999,54950,55900,55900,55900,55000,54999,55000,55000,55500,58000,55000,54990,55000
"80202","Denver","CO","Denver-Aurora-Lakewood","Denver County",92,309750,310000,305000,299749.5,289900,289000,287000,289000,287000,287000,288000,299900,299000,299000,290000,297000,299000,299000,296400,296400,299450,299900,3e+05,290000,290000,287500,295000,298450,295000,305000,320000,317250,310000,325000,339900,349000,330000,328000,335000,349000,360000,329900,325000,336950,339000,345000,339500,339500,325000,382500,399500,4e+05,375995,398500,399000,399000,389000,369747.5,389000,399947.5,399000,399750,399000,417000,424900,4e+05,409900,410000,412500,440000,425000,425000,442000,455000,467000,467450,454900,468700,467500,445250,450000,452500,440000,425000,404900,442900,449950,449900,439900,425000,429900,424900,419900,439500,433750,439250,460000,474950,485000,484500,485000,480000,475000,452000,454000,450000,435000,435000
"10038","New York","NY","New York-Newark-Jersey City","New York County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792500,1717500,1700000,1690000,1760000,1717500,1792500,1870000,1870000,1870000,1882500,1900000,1900000,1892500,1920000,1880000,1892500,1870000,1882500,1880000
"33407","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179999.5,181500,174900,179000,149500,169450,163500,159000,159000,155000,159900,159900,157000,155000
"33137","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,220000,230000,238250,230000,220000,229500,239000,239000,242040,257450,250000,260000,257200,260000,260000,257200,265000,277000,282000,279250,290000,296000,309000,311900,314900,324450,322000,322950,325000,337950,349000,336900,329450,322450,3e+05,290000,289999.5,294999.5,294900,304950,309300,344000,345000,357000,374500,369900,374500,372000,374000,372000,357500,345000,329000,325900,319000,327450,325450,319999,329000,330000,330000,334900,330000,330000,330000,334950,330000,327450,325000,330000,330000,339000,345000,369000,357000,381950,380000,377000,373750
"36561","Orange Beach","AL","Daphne-Fairhope-Foley","Baldwin County",96,,,,,,,,,224500,223900,219450,208000,203500,199900,203500,217400,214450,214450,2e+05,199900,214000,194000,219000,235000,227500,232400,228900,219900,219900,219900,219900,219900,217000,219900,219900,199900,199250,219000,199000,199900,214000,214000,184900,188000,214000,215000,199000,199000,209900,215000,219000,218000,221750,225000,222200,219900,215500,210500,217000,219000,239900,210950,235000,239900,240000,245000,246900,247900,241950,246700,248250,246750,249000,264800,269000,274900,274900,269450,259450,269450,249900,249900,254900,249900,259950,264000,267000,297900,299450,314900,304400,299450,299900,310000,305000,302450,304950,304950,304000,304900,308950,314900,307500,310000,315777,318000,315000,310000
"29926","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",97,524700,542000,524700,526950,499900,520000,499000,497000,488450,460000,450000,449000,449000,464000,465000,469000,469000,464000,469000,454900,447500,449500,449500,449000,449000,444500,459000,454750,479900,449000,460000,444450,448500,449000,424000,444450,456600,449950,449450,479000,529000,498500,482000,464500,458750,465900,489000,519950,524900,527000,529000,539000,519900,519000,507450,495000,499000,519000,509450,499450,519000,540000,519000,475000,489500,479900,499000,496000,496000,493000,492450,489900,489000,499000,509000,529000,529000,557000,554500,540000,529000,517000,519000,499000,499000,522000,542000,549000,574900,572400,549000,568000,568950,564000,559450,575000,579000,577000,575000,565000,567000,559000,549900,545000,547000,539900,529000,524000
"32118","Daytona Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",98,,,114500,99750,99250,99000,96750,99000,99000,94500,86750,97450,93540,88394,82500,85000,80000,79450,75900,84000,77000,75400,79450,77900,76250,75000,74975,73900,78700,79900,82400,89900,99450,89900,99000,89400,85000,89000,86950,88950,97500,99900,89500,94947.5,89995,89000,87000,87000,89995,102400,104950,108450,111950,114000,119900,118500,114900,119000,119900,124950,125000,116000,111900,110950,119900,119900,125000,124758,124900,124900,124708,124950,124516,125899,125000,125449.5,119900,120000,115000,112200,115000,119450,119900,119500,114999,117400,115500,117450,115500,115450,115000,129000,132500,130750,129000,117499,119900,133750,125000,137450,139000,137950,127000,139900,139950,139900,129450,126500
"08226","Ocean City","NJ","Ocean City","Cape May County",99,,,,,,,,,256950,244900,235000,266950,259950,249000,242450,239900,229500,224900,224950,216700,218900,219450,219000,218900,219900,219900,214900,214900,214450,219000,209900,214950,215000,219000,219450,219900,219000,219900,219250,219700,215000,215500,222200,223700,217000,217950,222400,219900,219900,214450,213900,213450,215000,218950,218800,220000,219950,219900,214950,214900,214900,210000,219900,215000,205000,205000,205000,218750,224900,224900,224900,228450,226900,224900,221950,219000,219900,222500,219900,219900,214950,209900,214500,207500,207500,205000,206250,204500,204500,212000,202200,204000,214700,224900,224900,214450,201950,214450,204000,199900,209900,215000,218999,216999.5,235900,219000,229000,224000
"28401","Wilmington","NC","Wilmington","New Hanover County",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197500,197500,197500,215000,219500,226500,233000,231000,228000,228000,229500,236000,238000,237000,238000,233000,233000,233000,229950,240750,249900,249000,242500,239000,239450
"29909","Okatie","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",101,,,,,,,,,,,,,,,,,,,,,299000,299450,329000,319450,304508.5,299900,309000,299000,299000,299000,297000,314450,331885,324885,319000,319000,307900,334999,372450,391500,391500,357000,399500,435000,439000,4e+05,394450,419000,389000,368000,389450,379000,377000,342000,348000,353450,346000,351000,377000,384450,392250,399450,397250,397250,424900,452450,447500,432450,435000,435000,445000,424950,395500,395500,398500,374000,379900,379900,379250,379700,374500,374000,350000,349500,359500,359500,349900,349450,359000,362900,350000,339000,324950,336950,359500,373750,365950,349700,354950,349400,349000,349900,359900,375400,379000,376800,393700,398250
"33019","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",102,169000,154700,163000,159900,159000,157450,160000,169000,164900,167250,169000,160000,159950,169000,169000,169900,174900,175000,176750,181000,179900,179000,179450,179000,179950,185000,195000,192000,190172,199000,211000,199250,219000,205000,215000,209000,218000,210000,209000,211750,219000,219500,219750,245000,253000,264900,262450,265000,265000,260000,265000,265000,265000,265000,274000,274000,276000,277000,277000,276500,274950,275000,279000,277000,280000,279450,291950,296954,299000,295000,3e+05,3e+05,299000,289000,290000,299000,299000,299000,291700,292500,297950,299000,3e+05,306000,3e+05,299949.5,299900,299000,299000,295000,299000,299000,298000,296500,298000,295000,295000,293250,284000,289000,289000,289450,295000,299000,299000,297500,295000,292000
"33408","North Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133700,134950,139450,135000,129900,129950,132450,132450,129950,142500,140000,142500,133000
"29928","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698250,709000,724000,719000,699000,699000,771500,784500,772000,797900,797000,799000,799000,749900,727000,758000,795000,794000,762500,729000,749000
"90015","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670000,633500,659000,627500,640000,647000,649500,639000,639000,659000,650000,649000,654499.5,649999,659000,654000,669000,649000,675000,694000,687000,675000,675000,659995,665000,665000,658900,697000,669000,681500,670000,675000,691500,655000,660000,669000
"33301","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",106,,,,137250,145000,145000,145000,142900,134900,135000,144900,154000,149950,149950,159900,169901,177000,149979,169000,169450.5,169900,167000,169450,169900,169900,159900,162400,175000,175000,179000,175000,183400,175000,159900,175000,179500,199000,182250,179500,205000,210000,229900,207500,205000,202500,189900,209990,209995,225000,229000,244999.5,224900,241950,249450,239475,244900,257400,249900,259950,249000,235000,235000,238754,227000,228450,245000,239000,244900,249000,245000,239950,234900,245000,269900,257500,262000,262450,249450,239222,242111,239222,259000,264000,260000,255000,250000,240000,257450,268500,267500,267000,269000,272950,271500,276400,279000,249950,249950,249999.5,254500,266500,267000,267000,274949.5,249950,247450,257500,269000
"43215","Columbus","OH","Columbus","Franklin County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224900,227950,229900,230000,233000,239078,247000,251750,258700,232400,222450,227500,237400,229900,229900,199900,217500,233500,230000,241950,249900
"30528","Cleveland","GA",,"White County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500,72500,65000,75000,70000,65000,65750,62900,65000,66500,69900,66500,73750,67750,69900,74900,79000,76950,69250,63950,69000
"45202","Cincinnati","OH","Cincinnati","Hamilton County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,272450,265725,265000,266450,266450,270725,282500,279000,285000,284500,284500,287000,279000,267450,257000,263175,268450,259900,259900,249900,249450
"29575","Surfside Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000,63000,67900,66000,65000,65450,64700,72380,76500,78700,78000,72900,72900,76000,72900
"28202","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192900,206450,189900,189900,199000,206000,212000,229800,227200,229900,220500,234950,239900,238000,238250,235000,235000,246500,245000,235000,239900,243500,244200,216950,219000,226950,238700,262450,264900,260000,259900,265000,259900,252450,253700,255000,247900,239890,246250,249900,239900,239000,239000,239440,229900,229900,232400,235000,239900,237000,229000,228000,222250,218450,207999.5,210000
"33480","Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217000,199375,215000,219000,225000,247000,242000,225000,225000,225000,225000,225000,249000,249450,249000,239000,243500,240000,242450,249000,254750,250000,259500,265000
"96761","Lahaina","HI","Kahului-Wailuku-Lahaina","Maui County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000,549700,570000,532000,552500,575000,6e+05,595000,604500,650000,650000,638000,595000,620000,595000,625000,595000,620000,625000,521000,548000,559000,627000,680000,647000,654000,675000,625000,624950,624900,619950,625000,648500,635000,618500,599000,589500,6e+05,599000,6e+05,679000,696500
"33154","Bal Harbour","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,339000,379000,397000,399000,397000,408750,380000,399450,397000,395000,380000,387500,367500,371250,367500,387500,375000,373750,385000,385000,395000,375000,377000,375000,375000,379000,395000,395000,392000,395000,385000
"10552","Mount Vernon","NY","New York-Newark-Jersey City","Westchester County",115,92400,89000,89000,89000,89000,89000,89000,89000,89000,89000,87900,89000,88450,82500,87900,84750,84750,84000,82000,84000,84000,88250,85000,85000,80000,79900,72500,72500,76000,75950,79900,69900,69900,69900,69900,69900,70000,70000,69900,73000,77500,79000,79000,80000,89000,82450,79950,82500,79000,78000,74000,74950,72000,69000,67500,65000,65000,64999,65000,64700,69000,69000,69950,70000,69000,69000,67000,67000,69000,69000,69500,70950,69000,65000,69000,75000,71500,75000,79100,79100,75000,77499.5,76499.5,75000,74999,77999,82000,84900,75000,82000,82000,82000,85000,80000,88950,85250,80000,85900,86000,85500,95900,103500,99900,98960.5,89950,99900,99260.5,99460.5
"34236","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",116,313000,279900,280000,280000,289900,272500,270000,280000,304000,302000,309900,302000,295000,270000,295000,287499.5,279949.5,275000,249000,267450,261950,259900,249950,259900,259900,239000,259900,248950,259900,267000,254900,254900,254800,255900,246900,255900,255900,275000,277000,257400,260000,249900,264000,259000,249949.5,250000,254500,249000,249900,254450,254500,260000,260000,260000,279900,280000,285000,294500,299000,290000,294500,289900,290000,289950,3e+05,299950,299900,329450,304900,335000,344450,349000,340000,372500,382000,381000,357493.5,369500,374500,398500,385000,375000,386000,385500,379000,389900,388915,374950,374900,399450,399999,399999,399999,399994.5,399900,399945,399900,379450,360000,364000,367750,350000,363250,350000,349900,329000,344450,349950
"40215","Louisville","KY","Louisville/Jefferson County","Jefferson County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49449.5,52500,52448.5,49900,49900,52500,52500,49900,56450,54900,59000,60000,60000,59900,59900,64700,59900,58995,63200,60000,62500,63200,64200,60499,64700,65000,69900,65000,64900,64900,65000,65000,65000,64750,64750,61000,63250,65000,67999,68900,68000,65000,68950,68750,65000,67000,74950,76839.5,77450,70500,64900,64750,71400
"33931","Fort Myers Beach","FL","Cape Coral-Fort Myers","Lee County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,299500,299500,315000,304500,309800,315747.5,302450,315400,315400,293000,269900,295000,293000
"33181","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,119000,119000,120000,120000,120000,120000,125000,125000,128800,126900,125000,124500,134800,138400,134800,134150,139900,139000,139000,139950,143950,146950,140000,139000,145000,145000,145000,147900,145900,150000,150000,146900,145000,141500,149000,149900,148000,145000,155000,153000,153000,155000,153000,152500,149000,149500,147000,144999,144999,149000,149900,149900,149450,149500
"11021","Great Neck","NY","New York-Newark-Jersey City","Nassau County",120,255000,239000,240000,240000,240000,239000,230000,229000,229000,228000,222000,219000,219000,240000,239000,248000,238000,222500,209500,204500,2e+05,208500,208000,199750,199000,196000,199000,195000,198000,194999.5,195000,195000,195000,199000,199999,199425,199000,199000,190000,190000,195000,195500,194499.5,199000,195000,193500,195000,199000,206000,199000,204998,210000,217000,204500,218000,209999.5,209999.5,209000,218000,209000,215000,205000,219500,218000,215000,209000,218000,218000,219000,219500,227500,229500,229444,219750,231944,235944,229944,238944,242000,238888,230000,228888,238444,238888,238888,233894,231344,229400,238555.5,250000,238944,255000,269000,258888,269000,255000,250000,268000,265000,281500,268000,268000,259999,268000,298000,298000,288000,259500
"33129","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",121,199500,216145,225000,229500,220000,227000,206252.5,200290,206252.5,202645,199000,199000,205000,206252.5,221505,227500,232500,225000,225500,225000,237000,239000,259000,250000,240950,227500,225000,249000,237394,220950,250000,250000,252500,255000,259900,275000,254950,275000,295000,295000,299000,299000,320000,290000,285000,285000,295000,317450,309950,304500,327450,329000,329000,319000,319900,318900,319950,330000,337000,337000,337500,330000,329500,319491.5,319000,318950,313950,306920,316750,319000,325000,329000,329750,329500,320000,318000,316500,308340,308840,309840,325000,329500,335000,338000,332000,335000,340000,339450,337000,337000,336000,339000,333950,327450,320000,330000,331000,330000,338000,332500,345000,330000,330000,330000,320000,320000,325950,320000
"08260","North Wildwood","NJ","Ocean City","Cape May County",122,,,,,,,,,,,,,,,,,145000,148450,144450,141950,145000,148000,149700,148900,147500,148000,149000,147500,147750,147500,148000,147750,147750,148000,147500,147500,149900,148200,149450,139000,144900,149450,149900,139000,139450,149450,152500,153250,153250,154000,149450,144000,149000,149000,145000,149900,149000,149900,149000,148500,148500,148971,152950,149000,149900,148935.5,145000,144900,145000,146950,153900,149900,149900,148000,154900,149900,150750,154900,154900,149900,145900,145000,145000,145000,146200,149900,150000,154900,155950,154400,151750,153394,145900,145900,147450,154900,154900,154554,154900,140000,149900,149900,164950,169450,169900,172450,169900,169900
"40204","Louisville","KY","Louisville/Jefferson County","Jefferson County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123400,129450,134900,129900,137500,135000,137900,140500,140500,159950,164900,174900,159900,164900,165000,165000,167450,161000,144750,159900,156950,158950,169900,179949.5,179999,169900,179999.5,167900,175000,170000,175000,175000,174900,159900,186450,211500,197250,2e+05,197500,179700,179950,178900,189950,179450
"33132","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",124,260000,265000,252000,252000,250000,236950,249900,239500,246000,245000,240000,239000,237450,250000,239000,217000,236000,242000,249000,259000,265000,277000,285000,289500,290000,289500,295000,290000,298000,285495,270680,262500,299000,295900,295900,319900,320000,313950,307500,299000,310000,325000,324950,327000,320000,330000,330000,326000,339308.5,340000,332500,329000,325000,321000,329000,328500,325000,320000,339000,338900,334000,336700,350000,355000,342750,335000,329450,325000,324990,333000,344500,350000,355000,349500,350000,349000,349000,345000,340000,340000,335000,327000,325000,330000,330000,335000,333100,327000,319000,329000,329000,329500,319000,309250,310000,318900,315250,319000,315000,315000,320000,320000,322900,329000,329999.5,335000,335000,335000
"33316","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,199000,195000,192500,174900,199000,199000,192500,199900,189000,184000,179995,185000,189000,193000,2e+05,196500,2e+05,209999.5,210000,209900,217000,217000,192450,185000,195000,224900,224900,229950,226950,229000,231450,236400,239900,239900,234950,227400,234000,222950,217450
"33149","Key Biscayne","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000,476500,462500,455000,450000,457500,465000,440000,440000,437500,440000,434500,429000
"40212","Louisville","KY","Louisville/Jefferson County","Jefferson County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39937.5,38500,35200,35700,33000,33000,35250,34000,29999,29900,29900,31499.5,33250,34950,32500,32500,29900,26712,24999,27450
"29572","Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",128,99900,109900,99900,99999.5,99900,99900,99900,105000,99999,99949.5,99900,94900,91200,92500,89900,83800,81000,86850,89900,94900,89900,89900,89900,89000,79900,81250,82500,79900,80000,78950,79950,80000,79900,79950,79000,79900,78800,79900,80900,78950,84700,84000,84700,82500,79900,79900,85450,79900,79900,84900,84900,84900,84900,89900,84900,86700,85840,84900,82700,84700,84900,85000,85950,86000,84000,82500,79900,84900,84900,84200,84900,86750,88000,84899,84900,84950,89850,89900,89900,89000,89000,89000,88900,89000,89000,88900,88900,88950,88500,89500,87700,89650,89900,89900,91700,89900,89900,89900,90450,91250,92249.5,92900,91900,92900,92700,89900,89900,89900
"40217","Louisville","KY","Louisville/Jefferson County","Jefferson County",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,175000,172000,150000,152250,147200,137500,138950,151950,172499.5,172600,159950,154450,152450,149950,146900,147000,150000,159900,159947.5,169899,169899.5,169900,170700,177500,174200,173700,172700,169900,169900
"77002","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263750,262500,259000,255000,259000,249950,249000,250000,246000,257000,257000,252000,249000,249000,247000,244500,239900,226000,225000,225000,229450,227000,239000,278450,278450,259900,250000,249000,249500,239000,225000,239000,249444,265000,249000
"29902","Beaufort","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324000,329450,312000,307900,301800,284750,295000,259900,253450,282500,279950,282925,290000
"29920","Saint Helena Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000,399000,419000,414500,429000,429000,427000,425000,429000,429000,444950,430000,425000,4e+05,4e+05,437000,417000,424900,449000,444450,419000,409900,399900,389000,389900,389900,389900,417000,419000,415000,415000,4e+05,4e+05,4e+05,4e+05,399000,412499.5,399000
"29907","Beaufort","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,317000,357000,355000,384000,385000,395000,397000,389700,389700,350000,375000,359600,361300,370450,375000,375000,357450,336950,370000,334450,334900
"30326","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,175950,175000,175950,189950,194000,194000,189000,185000,180000,182450,189000,190000,189450,189900,190000,197000,2e+05,204500,214900,215700,215750,214000,210000,210000,204950,205000,224500,224750,219950,214900,214950,204900,222500,215000,217000,219000,219000,217500,224000,229500,229500,237000,236000,240000,235000,235500,249000,249000,245000,249000,249950,254900,257200,255900,250000,250000,252450,249999.5,249899,247750,245500,249900,254900,245000,249900,250000,274950,275000,269000,267900,269900,269900,269900
"29401","Charleston","SC","Charleston-North Charleston","Charleston County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,449750,435000,488000,497000,499000,498000,462500,434000,445000,439500,437000,416450,399449.5
"89109","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",136,,,,,202200,199888,195000,177000,194900,195000,188888,189950,189888,195000,199888,199444,199888,199888,199888,234900,229450,224999,215888,210888,213388,195000,184900,187000,220000,219450,218000,199450,214900,222000,221000,223000,230000,239900,249999,255388,293944,289000,292444,289000,295000,279990,279990,299000,295000,285888,283944,279950,269000,259888,275000,280000,289444,279888,279888,269000,269450,282394,260000,269500,259900,269500,269000,269900,273000,269900,269000,269000,269894,269888,269888,269000,269900,266200,259900,259900,262500,259444,260000,260000,260000,269900,267500,260000,259888,269888,279000,278500,276000,279944,280000,290000,285000,279000,271500,294000,299944,312444,302944,297444,308000,308000,309944,308000
"93546","Mammoth Lakes","CA",,"Mono County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324450,325000,325000,325000,320000,324950,315000,315000,318500,329675,329000,329000
"02657","Provincetown","MA","Barnstable Town","Barnstable County",138,339000,339000,329000,307900,297500,282950,285000,291950,296000,310000,299000,292000,295000,295000,299000,299000,299000,319000,329000,329000,332000,315000,305000,319000,319000,302000,299000,289000,297000,304450,325000,325000,325000,325000,322000,325000,309250,325000,325000,325000,312000,325000,329000,325000,344700,369000,377000,349000,329500,299000,325000,325000,339000,349000,354450,355750,352400,349900,354450,349000,349950,365000,399000,399000,424000,419900,399000,409450,434450,439000,429900,404000,399000,389500,393250,397000,414000,429450,429450,372000,394450,449000,449000,449500,464950,472000,476950,499000,509000,486950,522000,539000,564500,499000,509450,547450,477000,495000,514900,539450,529000,549000,519000,539000,522000,529900,481000,469000
"30363","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,194750,195000,195000,192450,189900,186750,185000,185000,185000,189250,185000,192900,189900,2e+05,205500,209900,215000,214900,215450,197900,193500
"54209","Egg Harbor","WI",,"Door County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61900,63000,64900,63950,63000,59900,59900,59900,59700,59500,59700,59500,59500,52500,52500,59400,56950,55000,55000,55000,55000,60900,60900,60900,56950,55000,55000,56950,58900,55000,52000,52000,50750,49500,49500
"26209","Snowshoe","WV",,"Pocahontas County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000,105000,104925,95250,99900,96000,102400,105950,108950,108450,98000,98000,98250,98500,108000,108000,104000,101250,104000,89000,83950,75000,75000,76950,76950,76950,75000,84500,77450,77250,74950,76125,74950,70000,71000,69450,77400,69900,69450,69000,68500,69000,69000,69450,69450,69000,68750,68250,68500,65000,68000,66250,68000,69450,67750,62450,66200,71700,74900,68950,76000
