"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"North Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,124950,119900,127500,127900,125000,134600,131000,130000,123500,128000,130000,135000,135000,132000,144900,144900,145000,140000,127499.5,125000,125450,134000,136000,137000,135000,131000,131000,135450,133567,129000,134250,132000,134499.5,134499.5,130000,132000,130000,122250,129000,129500,125000,127000,134000
"Manalapan","NJ","New York-Newark-Jersey City","Monmouth County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,450000,467000,475000,449499,433750,439900,449900,445000,435000,419000,427000,407000,417450,415000,364900,373750,389450,4e+05,429450,450000,449000,452500,472400,449949.5,440000,447000,427450,429450,439900,454500,449900,449950,450000,477000,482500,485000,472450,465000,446250
"Great Neck","NY","New York-Newark-Jersey City","Nassau County",100,255000,239000,240000,239000,239000,239000,230000,229000,229000,228000,218000,218500,218500,232500,232000,238000,238000,225000,209500,2e+05,2e+05,208000,208000,199000,199000,194600,198000,194800,198000,192443.5,195000,194999,195000,199000,199999,199425,199000,198440,191000,189000,190000,195000,193449.5,198000,195000,190000,195000,199000,204998,195944,199000,205000,209000,199000,210000,209000,205000,199499.5,212000,209000,208000,199000,218000,215000,212500,208000,212500,218000,219000,219000,219500,229000,229000,210000,229444,233888,229944,238944,238944,238888,230000,228944,238888,238888,238888,236894,229800,229800,240944,250000,245000,256944,278000,259000,278055.5,258888,256944,268500,264750,275000,268000,268000,259999.5,265000,288000,288000,268000,259000
"Hallandale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",101,135000,134999.5,122450,119900,125000,124950,125000,125000,124900,119900,119900,117450,117000,120000,119900,109950,118500,119990,124900,129000,129000,129000,129900,129900,129000,130000,131900,133450,130000,133450,129000,129000,134900,130500,136900,139000,149900,149000,150000,149450,149900,149999.5,159900,159950,160000,164900,165000,165000,159900,150000,159000,159000,159000,159000,164900,174900,169000,169888.5,172000,174900,168950,165000,155000,154900,164900,161500,169900,169900,169000,170000,175000,174900,178750,170000,169900,175000,175000,179900,183600,177250,179870,179900,179900,179900,179000,175000,179000,179925,185000,186000,190000,185000,189500,186000,184900,184500,185000,184900,180000,184111,180000,180000,179000,179900,184900,180000,180000,179000
"Aventura","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",102,149950,150000,149900,149000,145000,145000,140000,147900,146000,145000,149000,148950,150000,155500,155000,162500,175500,170000,174450,176750,169000,159000,152500,150000,159900,169949.5,165000,164950,182000,175000,184900,170000,165000,159000,172500,195000,198500,189950,177000,179000,180000,2e+05,209000,209000,199450,215000,214900,210000,210000,204250,215000.5,219000,219000,229000,220000,230000,205000,2e+05,208900,209000,213210,219000,221000,216700,218400,215000,199999,212000,214500,199900,224950,224900,215000,213999,210000,210000,219500,220500,222000,223000,226900,221450,223000,222950,222000,219900,225000,219900,225000,225000,229900,217900,225000,229900,225000,225000,225000,225000,224000,218950,208900,216275,219000,219000,218000,219950,224500,219950
"Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,599000,594950,583750,588450,597000,613450,589000,576500,589000,599000,599000,599000,598950,596000,589000,594000,599000,598500,599250,629000,629000,635000,649000,629000,599000,609000,619900,619000,589000,569000,575000
"Kailua Kona","HI","Hilo","Hawaii County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,232000,257000,279000,269500,272500,299000,275000,282000,289750,279000,262000,286000,280500,283000,275000,269450,269000,274950,279999,274450,274900,267000,250000,249949.5,249450,254500,261950,264950,249900,248450,254950,262450,249000,243950,248950,248000,239000,247900,250000,294500,340000,314500,3e+05,329000,310000,299500,297000,289500,299000,299500,299250
"Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",105,104950,109900,109900,104900,99900,99900,99900,99900,97900,94900,94950,94900,89500,87950,84900,79900,79900,79900,79900,79900,79900,79900,79900,79000,79900,79000,79900,79000,77250,75900,79000,79900,79900,81900,79999.5,80000,79900,79990,82900,79947,84900,85500,85000,87100,85000,87700,89500,89000,89000,89900,89500,89250,89900,90000,92500,91650,89900,87937.5,84999,86500,88400,89500,88900,89900,89900,89500,88900,87500,87000,89898.5,89900,90450,91900,92000,89900,89900,88900,87900,89000,89400,89000,88950,87700,87950,88500,88500,89000,89000,89000,89400,89000,89800,89900,89900,89995,89950,91250,89974.5,94450,94900,94999,98900,97499.5,99500,99500,98500,96999,97500
"Lauderdale Lakes","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,44900,40000,40900,41450,45000,44900,49900,48000,49000,49000,49450,49900,47500,48250,45000,44450,45945,45990,46000,48250,49999.5,47500,47500,45449.5,45900,45450,46000,47450,49450,49949.5,49600,49900,49900,50000,49949.5,49900,49900,49900,49800,49900,49900,49000,49000,49900,50500,52450,50500,50500,52999,54900,53500,54900,55000,54950,54450,53700,53450,53900,54950,55000,55000,56500,56000,56000,55000
"Atlantic City","NJ","Atlantic City-Hammonton","Atlantic County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,139900,137000,139900,139900,129900,152000,167000,164750,160000,160000,165000,159950,160500,164000,149000
"Long Beach","NY","New York-Newark-Jersey City","Nassau County",108,329000,325000,327500,329000,327000,329000,329000,307000,314999,329000,321995,329000,349000,299000,314000,299000,299999,319999,327000,289000,279900,279000,269000,269000,272500,274999.5,272000,279000,299000,289000,282494.5,279499.5,279000,279000,284500,279499.5,274999,279000,282000,268250,268250,265000,259000,262000,250000,265000,269000,269000,279000,280000,274999,269947,279000,274499.5,275000,264500,259000,270000,279000,267000,275000,269000,269000,268944,269000,269000,269000,269000,280000,275000,285000,290000,291500,295250,299000,298250,289000,289000,289000,289000,289000,299000,299000,299000,299000,299000,299000,316500,329000,319750,314000,319000,319000,319000,319000,321950,319000,325000,349000,354450,369900,359000,349000,350000,349000,345000,349000,349000
"New Smyrna Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156250,144500,163450,182200,187200,194850,184900,209350,218000,194900,194900,197000,189900,189900,190000,205000,189900
"Cleveland","GA",,"White County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,70000,63950,73750,65000,65000,65000,62025,63900,65750,69900,65750,73750,67750,69900,74900,79000,76950,69250,63950,69000
"Kihei","HI","Kahului-Wailuku-Lahaina","Maui County",111,,,,,,,,,,,,335000,347000,335000,330000,294500,299000,308950,294000,294000,339000,376500,367500,360000,329000,345000,345000,343250,349000,349500,355000,396500,396500,381250,399000,372500,377000,379000,387500,399000,399900,384500,399000,399999.5,399999,399000,399999,399999,465000,435000,462000,470000,459000,470000,467500,479000,477000,479000,469000,469000,455000,449000,449000,450000,430000,415000,415000,399000,399000,407250,412000,415000,399950,412500,422500,419500,415000,419000,417000,399000,399000,410000,409750,405000,412500,399000,399000,412500,419000,434000,459000,429000,429450,472500,470000,499000,540000,509500,479000,489000,479900,499000,495000,499000,549000,487450,541950,549000
"Beaufort","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338900,327500,334450,299000,324900,319000,311750,309000,327450,327450,329000,316500,330000,324900,329000,289000,337000,337000,328950,328950,349500,312400,279900,269900,288500,319000,329000,329450,312000,308450,298850,305000,305000,275000,268200,295000,303250,342200,348000
"Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",113,159450,160000,156500,155000,159000,149990,150000,149900,151200,154900,161500,152900,159000,165000,169900,169900,199900,199900,199900,199950,199900,199900,190000,196950,199900,199900,193000,199900,204950,199900,210000,199000,215000,189450,189595,2e+05,2e+05,210000,220000,219450,215000,220000,225500,224000,235000,249950,250000,249500,245000,245000,249900,265000,268950,268450,259000,265000,269000,275000,298000,295000,295000,295000,285000,276416,275900,274950,259950,260000,259950,266000,272947.5,275000,270995,287399.5,295000,299000,304500,298977.5,299000,294999,289450,287000,285900,279900,285000,285000,294950,289450,279500,279900,285900,285000,293800,285000,288000,287500,298875,295000,298750,299000,304000,296000,299000,315000,319000,307500,289000,289000
"Lahaina","HI","Kahului-Wailuku-Lahaina","Maui County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000,549900,570000,532000,552500,575000,6e+05,595000,604500,650000,650000,638000,595000,620000,595000,625000,595000,620000,625000,521000,548000,559000,627000,680000,647000,654000,675000,625000,624950,624900,619950,625000,648500,635000,618500,599000,589500,6e+05,599000,6e+05,679000,696500
"Ojus","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",115,60000,60000,59999,60000,60000,59000,50750,54000,55000,48700,50000,50000,50000,55000,50000,53000,53950,50500,49950,49900,55000,51900,48200,49400,49999,52000,51250,48875,49950,57950,58000,64000,64900,57000,56000,59250,59900,60000,60000,62000,62000,60000,60000,64900,65000,64950,66000,66000,67000,69900,64950,67000,69000,68000,67950,68900,70500,74945,79000,79500,79700,80000,79000,76500,79000,79000,79900,80000,80000,81000,81750,79900,81950,85000,89900,85900,89949.5,89900,89999,89000,85000,89000,90000,90000,90000,95000,95000,95000,95000,95000,92000,92500,89995,93000,98100,95000,95000,102500,99900,1e+05,99950,99900,103000,104001,105000,109900,110000,112500
"Okatie","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",116,,,,,,,,,,,,,,,,,,,,,306558.5,324450,338885,331892.5,324450,319000,319442.5,309117,299900,309900,299000,303900,314450,319000,326942.5,328385,316392.5,354900,372450,384000,384000,357000,394450,435000,432000,399900,389900,409000,384000,349000,379450,379000,377000,342000,348000,353450,346000,351000,379450,392250,395500,399900,399000,397250,399900,445000,399900,399000,407000,419750,428000,389000,377450,382000,395500,369000,379700,379700,376500,379250,371500,369000,349949.5,342000,349900,349900,340350,333850,354500,362900,350000,328250,324950,339000,359500,373750,365950,350000,354950,350000,349200,349900,349900,366950,379000,375900,389900,399000
"North Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132500,134900,139000,135000,129900,127450,130000,130000,129000,130000,130000,134500,130000
"North Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",118,157000,174900,159900,159000,154900,149950,138900,145000,131950,118400,116900,122450,124999,124000,127500,121450,119900,119900,119900,115500,117950,118000,119900,118450,110900,115000,118000,114500,109900,115000,115000,104950,105000,104450,99388.5,99900,106400,1e+05,99777,99900,107900,109450,107900,114900,114900,114900,112450,110900,109900,110900,114900,114900,119250,118950,117400,117400,121449.5,119900,119900,119700,109900,106900,106900,104900,104900,109500,109900,109449.5,109900,113900,118900,116400,114900,119900,118400,122700,128000,128750,129900,120700,118900,117000,114500,116950,120950,123700,119900,119900,119900,120000,127500,130000,134900,129900,131200,134950,132500,129900,127000,129900,128000,129900,129000,129900,139000,138850,137000,139000
"Key Biscayne","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000,476500,462500,455000,450000,457500,465000,440000,440000,437500,440000,434500,429000
"Ocean City","NJ","Ocean City","Cape May County",120,,,,,,,,,242450,235000,229900,256500,249500,242400,239900,239000,221950,219450,219000,214500,211500,218900,218950,214000,219900,219900,214000,214900,211950,216500,209450,214900,214950,217000,219000,219900,215000,219450,214500,219000,214500,215000,219000,219900,215000,215000,219900,217950,216900,209950,209900,211500,215000,218900,216900,220000,219900,219000,214900,214900,214400,210000,215000,214400,205000,205000,202000,215000,219900,224900,219450,226900,225450,220000,219900,216950,219900,219950,219450,212950,211000,208250,207500,204700,204950,204900,204700,199900,199900,217250,204500,205450,214700,224900,224900,214450,199900,204000,201950,199900,206950,212450,216999.5,215000,222000,217000,219000,215000
"Saint Helena Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364900,369000,366950,369000,4e+05,399000,385000,389900,389900,392450,382450,385000,4e+05,395000,395000,377250,365000,354900,349000,349000,348000,359000,359000,377450,372000,385500,349600,349500,350000,349500,384900,362500
"Mammoth Lakes","CA",,"Mono County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324450,325000,325000,325000,320000,324950,315000,315000,318500,329675,329000,329000
"Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,242000,225000,240950,239450,232450,269900,287450,287450,250000,249900,240000,239500,247200,284000,267000,307500,3e+05
"North Bay Village","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000,132450,124950,125000,129950,140000,147497.5,148947.5,150000,150000,149997,150000,165000,165900,165900,175000,177900,179949.5,179900,179999,179999,179000,179900,175000,177000,169900,169950,179900,174900,172400,174900,167000,164750,175000,165000,165000,180000,180000,180000,179950,176000,177000,189000,179500,169999.5,179000,179000,179000,178388.5,184900,185000,184000,185000,184950,178900,175000,177900,179500,174725,183500,188450,189000,184900,185000,186450,189250,188500,197000,199000,195500,196000,188500,189000,188000,185000,191000,185000
"Fort Myers Beach","FL","Cape Coral-Fort Myers","Lee County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,299500,299500,315000,304500,309800,315747.5,302450,315400,315400,299900,287900,299000,298000
"Lauderdale-by-the-Sea","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199947.5,190000,190000,194950,175000,175000,175000,191500,195000,192450,189949.5,201250,189450,189000,189900,194450,210000,204947.5,207449.5,201999.5,210000,210000,209000,209000,202497.5,199800,195000,199899,195000,210000,195000,212000,219000,215000,224900
"Century Village","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",127,24900,24900,22900,22900,22900,22000,20000,21750,20000,19900,19900,19900,19900,19950,19900,19900,19900,19900,19900,19900,19900,19900,19900,19000,19000,19900,20000,19950,22000,20950,21950,19990,20750,21700,19995,22000,20000,21500,22000,22500,24000,23900,24950,25000,25000,25000,25000,25000,27000,27900,27100,26950,26500,26500,27500,27000,27500,29000,29250,30000,29900,30000,29900,29900,29900,29900,30000,30000,31900,30950,31700,31999.5,33000,34500,34900,34900,35000,35000,36000,35000,36700,36900,37000,37700,39000,39900,39900,39900,39900,39900,42000,41750,42000,42000,42500,43000,43950,44900,44900,45000,45000,45250,45700,48500,49900,49900,49900,49888
"Surfside","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,420000,399500,399500,399000,395000,396000,399000,415000,420000,402000,419900,409000
"Orange Beach","AL","Daphne-Fairhope-Foley","Baldwin County",129,,,,,,,,,225000,224000,219900,208000,200950,199900,200950,219950,219900,219900,2e+05,199900,214000,189900,199900,219900,199900,209000,209500,204450,219450,219900,219450,219900,210000,219000,219000,199900,199000,209450,199000,199900,214000,214500,189900,188000,214000,220000,199000,199000,209900,215000,219000,218000,221750,225000,222200,219900,215500,210500,217000,219000,239900,210950,235000,239900,240000,245000,246900,248900,244900,248500,248500,248500,252000,264900,269450,274900,274900,269900,259900,269450,249900,249900,254900,249900,259950,264000,267000,297900,299450,314900,304400,299450,299900,310000,305000,302450,304950,304950,304000,304900,308950,317400,308000,312500,317138.5,318250,315000,310000
"Bay Harbor Islands","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,209500,215000,239000,222500,225000,249000,240000,244000,240000,233000,239980,237250,239990,239700,247000,248000,250000,249500,249000,254000,259000,250000,249000,250000,248750,235000,250000,230000,249450,252450,243888,239900,241450,239000,239000,229900,227000,229000,229950,239500,238750,239000
"Bal Harbour","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000,464000,474500,464000,445000,470000,480000,399000,429999,454999.5,480000,485000,509000,530000,497000,485000,509000,496000,495000,495500,472500,474500,457400,459000,439900,442450,474500,509500,507500,507500,518900,504450
"Provincetown","MA","Barnstable Town","Barnstable County",132,339000,339000,329000,307900,297500,282950,285000,291950,296000,310000,299000,289000,289000,289000,299000,299000,299000,319000,329000,339000,335000,317000,305000,322000,319000,305000,299000,289000,297000,309000,325000,325000,325000,325000,325000,325000,309250,325000,325000,325000,312000,325000,329000,325000,344700,369000,377000,349000,329500,299000,325000,325000,339000,349000,354450,355750,352400,349900,354450,349000,349950,365000,399000,399000,424000,419900,399000,409450,434450,439000,429900,404000,399000,389500,393250,397000,414000,429450,429450,372000,394450,449000,449000,449500,464950,472000,476950,499000,509000,486950,522000,539000,564500,499000,509450,547450,477000,495000,514900,539450,529000,549000,519000,539000,522000,529900,481000,469000
"Montauk","NY","New York-Newark-Jersey City","Suffolk County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,299000,335000,339000,344450,384500,344000,349900,339000,339000,349900,339000,349900,344450,299500,3e+05,319000,339000,298000,298000,298500,332000
"Egg Harbor","WI",,"Door County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61900,63000,64900,63950,63000,64900,59900,59900,59900,59500,59900,59500,59500,52500,52500,59400,56950,55000,55000,55000,55000,60900,60900,60900,56950,55000,55000,56950,58900,55000,52000,52000,50750,49500,49500
