"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"06880","Westport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",369,2454000,2475000,2585000,2454000,2322500,2250000,2296500,2295000,2395000,2422000,2449000,2394000,2295000,2249000,2195000,2179000,2275000,2272000,2272000,2295000,2299000,2299000,2324000,2349000,2349000,2299000,2324000,2275000,2122500,2100000,2100000,2049500,2199000,2250000,2299000,2199000,2395000,2475000,2295000,2249000,2312000,2312000,2250000,2299000,2299000,2299000,2425000,2449000,2499000,2499000,2350000,2297000,2497000,2399000,2374000,2395000,2399000,2424000,2397000,2485000,2622500,2485000,2385000,2385000,2349950,2299000,2295000,2295000,2199000,2249000,2262500,2299000,2399000,2499000,2199000,2198500,2199000,2150000,2099000,2147000,2099000,2195000,2099000,2097000,2099000,2199000,2095000,1999999,1999000,1997000,1949500,1962500,1999498.5,1999999,1995000,1999000,2249900,1997000,1879000,1985000,1950000,1959500,2145000,2172000,2195000,1999999,2049499.5,1997000
"32043","Green Cove Springs","FL","Jacksonville","Clay County",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278900,281900,281900,302445,281900,307495,290950,314990,3e+05,321990,327100.5,324990,334995,339990,355000,317950,333490,345745,376445
"80516","Erie","CO","Greeley","Weld County",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543950,542800,594100,612000,599800,599800,609900,597950,590400,586900,579900,593850,593850,598700,608930,619950,622450,629850,616750,621500,613370,609900,605500
"06830","Greenwich","CT","Bridgeport-Stamford-Norwalk","Fairfield County",372,3900000,3995000,4375000,3947500,3995000,4150000,3875000,3950000,3850000,3897500,3790000,3780000,4095000,4800000,4850000,3995000,3995000,4395000,4595000,4595000,4500000,4395000,4485000,4495000,4995000,4500000,3995000,4125000,4295000,4212500,4295000,4250000,4250000,4212500,3950000,3937500,3850000,3945000,3795000,3995000,3995000,3995000,3995000,4050000,3995000,4197500,4250000,4495000,4695000,4545000,4250000,4250000,4500000,4495000,4445000,4135000,4395000,4395000,4450000,4450000,4495000,4737500,4637500,4300000,3995000,3975000,3895000,3995000,3947500,3799000,3995000,3995000,3995000,4481187.5,4450000,4450000,4450000,4450000,4375000,4375000,4375000,4295000,4412500,4750000,4195000,4195000,4195000,4100000,4022500,3995000,3995000,4050000,3795000,3748000,3795000,4097000,3795000,3997000,3995000,3995000,3950000,3985000,3850000,3937500,3795000,3975000,3995000,4122500
"89084","North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",373,244999.5,250000,254000,250000,243900,243900,242500,239900,237450,259990,256750,250000,239900,249450,239900,235000,229888,229000,237275,224990,227444,233244,242900,239864,240929,236500,237750,238000,236525,230000,239888,238944,238000,247500,250850,255000,259500,260950,265000,259900,264900,279950,294500,294500,318000,318000,309000,304100,301600,303200,316853,324444,331146.5,326950,324900,325000,325000,319900,318950,325000,322486,325000,331342.5,331342.5,332686,333843,335000,337186,345000,349000,349420,349420,349000,347000,362495,374900,374999.5,360000,369900,359999,367000,365000,362450,385000,385000,384000,389000,387450,389900,392500,385000,394999,379000,394943.5,4e+05,4e+05,413990,414990,410000,410000,418900,424900,425990,447000,422450,429900,411000,420000
"29036","Chapin","SC","Columbia","Lexington County",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,489900,429450,475000,499000,450000,475000,450000,415000,381950,359900,314815,354450,349000,325815,350000,352500,299990,289995,289900,299687,299687,299900,299786,303282,303449,305485.5,307753,311136,318990,314990,315495,310000,312602,319990,318419,312602,312602,330000,333975,333900,324736.5,370842,321900,315260,315260,320445,331900,308237.5,316076,357990,353209,363404.5,362900,352841.5,340000,290590,308292.5,313652.5,313840,319251,327450,327900,334000,336900,322126,319000,313391,305570,301675,299606,299900,299900,309900,314900,307900,279707.5,279370.5,275990,261900,278245,286048
"30327","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",375,,,1597000,1559000,1599000,1594500,1550000,1672500,1570000,1595000,1595000,1699000,1699000,1729000,1500000,1499500,1485000,1500000,1499000,1500000,1499000,1499000,1475000,1570000,1495000,1399500,1397000,1495000,1395000,1395000,1375000,1376300,1575000,1562500,1472500,1549000,1699000,1695000,1649000,1695000,1597500,1599000,1497000,1500000,1699000,1595000,1690000,1749000,1650000,1772500,1699000,1650000,1690000,1650000,1665000,1695000,1798000,1749500,1685000,1787500,1820000,1780000,1790000,1790000,1825000,1859500,1799900,1950000,1975000,1945000,1950000,1995000,2190000,2112000,1998000,1996500,1950000,1900000,1915000,1947500,1972500,1970000,1905000,1999000,1980000,1995000,1995000,1999950,1997000,2085000,2012999,1999000,1872500,1999999,1950000,2195000,2012500,2012500,1999999.5,1999999.5,1850000,1995000,1995000,1950000,1950000,1990000,1999500,1972500
"80132","Monument","CO","Colorado Springs","El Paso County",376,547200,540000,507950,507500,512500,497450,484450,494900,475000,474950,459900,475000,475000,459250,449000,449900,450000,449950,450000,450000,439675,439225,439900,447500,445000,432500,435000,445000,449000,470000,449500,436000,435310,444500,471200,459900,454750,459500,450000,449500,448250,447500,479900,492450,480999,486720,460035,460035,437450,439900,420000,437499.5,445000,454350,475000,489900,475000,487000,479900,479450,482450,496900,489900,495000,465189,474950,494950,507500,529950,549500,549500,553700,510000,459950,469950,486500,488000,488750,494900,494950,492450,5e+05,5e+05,514740,514740,5e+05,499999.5,515000,511250,499450,495000,484900,473000,483450,481000,471500,499949.5,506100,537000,543500,550000,550000,528950,539950,525000,541950,549900,523250
"78738","Bee Cave","TX","Austin-Round Rock","Travis County",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677400,634150,649700,646550,606660,588445,591471,629100,599900,603945,618623.5,612900,615000,623990,634900,616181,675495,643900,639900,647900,626950,620199.5,609900,619200,628990,669945,649950,649900,649900,649450,649900,644900,644900,651478.5,651478.5,650000,698500,699990,681950,685000,674950,667900,646820,651339,655271,678495,663014.5,659495,650000,684990,677450,666400,669250,664445,659995,599998,655495,660990,682749,682749,699495,700495,759501,734900,716995,724900,720950,684990,694500
"76092","Southlake","TX","Dallas-Fort Worth-Arlington","Tarrant County",378,899700,899500,899900,887250,809400,799900,850000,874900,844000,829500,849900,849900,829900,849000,850000,827450,845000,799000,830000,825000,825000,819900,845000,819900,769000,799000,789900,792450,799900,780850,771950,794897.5,817000,799000,799900,817900,805990,799397.5,825000,822500,863987.5,891445,939000,924990,899900,942900,979900,979900,960945,955000,949495,899900,945900,949995,947497.5,950000,950000,994990,990495,1043990,1085990,1060995,1026990,992900,989900,972450,987200,986250,980425,999900,978410.5,981821,975000,968900,975000,944950,949950,950000,945000,945000,950000,959500,944900,950000,1017500,1035000,1094500,1117400,1065460,1074500,1068000,1078750,1152990,1139495,1099000,1100000,1104495,1131500,1140995,1120997.5,1115990,1159990,1159990,1159990,1166990,1179495,1187495,1172995
"75078","Prosper","TX","Dallas-Fort Worth-Arlington","Collin County",379,,,,,,,,,,405490,409990,417450,409990,407990,405490,412495,429000,420990,399900,399500,399900,399900,416900,420990,418000,424445,419000,418900,426900,434900,435400,429900,436900,429900,450900,483882,464900,477500,484900,496445,489950,488582,489450,482900,479000,480950,475000,470412,489900,497900,467400,499900,512400,514900,523900,536450,544990,547990,544990,547187,547187,545990,547187,542373,539990,540351,545401,550981.5,559995,543950,546403,530483,548950,569898,567490,593445,599995,598990,6e+05,598995,592750,552495,579999,579749.5,567787.5,569900,559950,549900,549900,559440,549900,549900,549900,542780,546265,548728,555103,559945,574900,574900,577400,588939,581098,592332.5,585000,574900,565990,566990
"27527","Clayton","NC","Raleigh","Johnston County",380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271195,279900,289900,266745,266490,266745,274990,296880,284000,292190,292277.5,296460,297802.5,299900,324995,349900,325000,315195,302400,307400,304900,299900,291695,279657.5,278807.5,3e+05,317725,319900,315700,320371,322635.5,315000,302085,307412.5,299900,299900,299923.5,327570.5,327641,329900,342450,349950,339950,344900,364395,334000,339850,339700,342350,339895,335690.5,338540.5,339850,339900,349900,329900,342400,327900,322745,326700,330000,329950,331450,319750,311195,322350,330126.5,324990,334999,342900,339900
"84009","South Jordan","UT","Salt Lake City","Salt Lake County",381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339950,366500,379900,398108,385000,384900,389900,376950,374900,374950,375000,369000,357400,372400,350000,365700,349450,355750,368450,359950,350000,360900,350000,369900,379000,379900,379450,379950,382450,382450,394450,425000,385000,399900,398000,389900,394900,399900,409900,421950,409900,409900,419000,417400,4e+05,404950,424900,429900,419900,405000,420000,415000,435000,439000,445175,482450,449900,439250,439900,469900,489500,479250,475000,480000
"22180","Vienna","VA","Washington-Arlington-Alexandria","Fairfax County",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,1192000,1212450,1199000,1124950,1150000,1195000,1199500,1200000,1199700,1199500,1199990,1199900,1175000,1165500,1140000,1156000,1195000,1198500,1198500,1179941.5,1211956,1216192,1295000,1299000,1295000,1274000,1295000,1250000,1272500,1299000,1345000,1349500,1299950,1299450,1287444,1299925,1300000,1299925,1299000,1299900,1299000,1256950,1254500,1239500,1299450,1300000,1379000,1364000,1354500,1331950,1331950,1327000,1389000,1389888,1395000,1399000,1399894,1438500,1429888,1399999,1449944,1450000,1459888,1480000,1450000,1434000,1399900,1449000,1450000,1449900,1450000,1425000,1409449.5,1464500,1495000,1482495,1495000,1475000,1475000,1499000
"29575","Surfside Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509900,499900,499000,489900,499900,494900,489900,504950,529500,510000,489000,479500,494450,449900,454000,459000,449000,460000,444500,459000,478000,459000,498350,497000,438375,440000,438375,449950,449900,449450,449900,469700,493250,497000,524900,524900,520000,499900,525000,548250,561950,561950
"75225","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799000,1800000,1699000,1775000,1797000,1795000,1795000,1795000,1792500,1797000,1695000,1695000,1695000,1600000,1695000,1697000,1795000,1799000,1775000,1795000,1812499.5,1797000,1799000,1912000,1996500,1998500,2150000,2174500,2174500,2125000,1999000,1996500,1897000,1895000,1899000,1995000,2075000,1939500,1987500,1955000,1987500,2185000,2124950,2150000,2195000,2195000,2185000,2112000,2135000,2097000,2099000,2046500,2095000,2095000,2185000,2300000,2195000,2195000,2195000,2247000,2237000,2297000,2095000,1974500,2287000,2277000,2245000,2195000,2199000,2199500,2250000,2262500,2365000,2397000,2395000
"92508","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521950,499900,492000,479900,479000,470000,474500,459450,439900,448500,456700,449450,454900,454000,445000,465000,499900,492450,497450,509900,499900,499900,499900,499450,495000,499000,519900,519949.5,514950,519400,517450,505000,524990,524990,512450,520000,522450,525000,524900,544900,544500,555500,549900,556495,564500,562000,564500,569990,572495,564000,577450,575000,574900,573950,569800,557450,561945
"80831","Peyton","CO","Colorado Springs","El Paso County",386,320500,309950,299500,299900,296500,294900,289900,289900,289000,285355,293000,285000,281245,279000,278950,290000,285000,286200,299000,3e+05,313700,319950,311250,306750,288450,275000,269715,284000,284900,299900,299950,305000,299900,309950,314999,309900,319000,315000,326713,324997.5,315000,319450,319200,315000,320500,315000,319000,322618,324000,314450,309750,310000,315000,316250,324950,324900,324950,327450,325000,324900,325000,334950,357000,349000,335000,330000,331325,324900,330000,330000,330000,327500,354700,339500,359900,364900,353000,349900,349950,359450,355000,355000,354950,349500,350000,368900,368900,366500,375000,373999.5,369900,369900,377000,375000,375000,386000,388500,401515,395000,399886,399536,410310,410310,407865,409900,409900,410620,407865
"28037","Denver","NC","Charlotte-Concord-Gastonia","Lincoln County",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,401913,399000,417005.5,415000,395495,381990,398990,399900,395000,390000,388445,390000
"55446","Plymouth","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",388,,,,,,,,,,,,539000,525000,5e+05,527000,549900,527450,527445,497900,498450,509500,504445,495400,488805,554450,599900,599900,588888,549949.5,547125,551950,550900,593206.5,595729,582978,589990,644900,664900,649900,631950,592990,589445,639450,576889.5,635000,595745,592990,601889.5,699900,619900,641825,641337.5,639000,647400,639515.5,635000,601399,599000,572495,582396,675918.5,660370,666370,650000,639900,639200,599900,609999,584945,609752,614949.5,629450,639900,662900,674900,655500,679990,674995,658775,649990,695114.5,662445,686821.5,699900,672729,652097,694900,691524,659990,689450,674900,679900,679455.5,665000,677041,675000,680000,664055,675000,679500,675075,684285,674700,680000,669555,667000,657450,714405
"10952","Ramapo","NY","New York-Newark-Jersey City","Rockland County",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000,995000,950000,995000,899900,924950,874949.5,972500,950000,989000,949000,929000,934000,999000,999000,999000,999999,999000,990000,950000,894000,859106,879000,899000,954100,949000,899000,899000,894000,850000,824000,849951
"30248","Locust Grove","GA","Atlanta-Sandy Springs-Roswell","Henry County",390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288625,271029,279900,267551,267551,295904,259900,295904,295904,299000,289700,304301,299900,294900,294900,289900,284900,282450,274950,305800,302377,297927,314145,316639,323990,314990,293395,312500,307449.5,312500,332390,327610,313990,312990,296900,303450,300400,306900,311900,309950,307900,309900,320900,321762.5,320762.5,324900,324700,319900,310900,3e+05,299000,311900,302900,3e+05,301900,314900,324900,320400,306220,284735,288367.5
"90272","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595000,5145000,4995000,5722500,5659000,5617500,5690000,5895000,5895000,5375000,5695000,5997500,5995000,6199000,6290000,6270000,6199000,5990000,5990000,5992000,6147000,5695000,5672000,5447500,5295000,5395000,5124999.5,5750000,5750000,5750000,6250000,7195000,6995000,6372500,6750000,6e+06,6424500,6072500,5712500,5995000,5300000,5900000,6395000
"33547","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",392,,479500,489500,539950,479250,479000,451706,420000,417900,365000,391050,365000,395000,446607.5,464557.5,464900,464557.5,464215,459999,429000,382000,420469.5,405250,369900,363803,363803,421939,380150,380150,352950,416037.5,387594.5,399000,374229,391622,399909,393095.5,395000,409268,425000,435370,430990,449900,427000,442450,412005,419990,429000,429990,441179,432490,434990,439900,429000,431995,435923,439990,439990,437956.5,439990,429500,437490,434990,417000,412000,399449.5,436750,455327,429000,420354,423315,429000,429000,429000,432000,436990,423541,426950,445000,429999,449990,451240,465000,466014.5,467029,527450,489900,475000,478700,479000,488992.5,489900,489900,504495,513495,499900,489900,499000,498500,489250,450000,487450,537499.5,545000,547500,545000,549500,525000
"84780","Washington","UT","St. George","Washington County",393,,,,,,,,,,,357500,319900,359000,369950,342000,324450,364450,354450,342450,324900,335000,335000,335000,319450,323000,349000,359900,349900,374900,372450,359900,339900,339900,329900,334900,370000,393950,360000,389450,369450,389000,389000,384450,379000,373900,379900,379900,379900,409900,428950,404900,397450,392450,389000,384450,397000,419000,424450,437450,419900,447400,419950,424900,459900,525000,519000,534500,539000,525000,495000,499900,498000,495000,489750,455000,420000,439900,457575,475000,471950,474950,479000,499900,482500,514900,549900,534900,549900,509425,499900,474950,477450,454450,464900,480000,492449.5,487449.5,484900,484900,497450,497450,504400,514900,489900,480000,480000,494450,494450
"91302","Calabasas","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999000,2920000,2725000,2712499.5,2762000,2895000,2999000,2895000,2895000,2897450,2890000,2995000,2995000,2894999.5,2750000,2890000,3075000,3124950,3197000,3199499.5,3199000,3257500,3332000,3500000,3425000,3425000,3445000,3295000,3295000,3236000,2995000,3147450,3147450,3024499.5,3074450,3387475,3399950,3222500,3375000,3497000,3496500,3424500,3350000,3362500,3299500,3290000,3275000
"06877","Ridgefield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",395,,,,,,,,,,,,,,1395000,1320000,1194500,1200000,1200000,1199000,1149500,1145000,1146250,1142000,1091500,1111500,1145000,1195000,1195000,1195000,1150000,1165000,1179000,1295000,1295000,1295000,1332500,1249000,1295000,1310000,1295000,1245000,1139500,1130000,1225000,1275000,1249000,1372000,1395000,1485000,1395000,1395000,1350000,1395000,1420000,1385000,1349000,1489000,1492500,1372000,1445000,1477500,1474500,1337000,1299000,1299000,1299000,1388000,1299000,1342000,1299000,1299000,1399000,1475000,1399000,1340000,1250000,1249500,1285000,1295000,1300000,1290000,1297500,1295000,1292500,1275000,1349000,1279000,1217000,1199000,1199000,1239000,1249000,1169000,1169000,1168000,1149000,1121999.5,1099000,1095000,1085000,1095000,1095000,1095500,1052000,995000,975000,985000,959000
"77345","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,437500,437500,429950,429900,474450,435000,449950,469500,469500,489000,477400,464900,415000,439000,404450,432450,439900,431950,415000,427450,427450,427450,438500,435000,414990,399900,399900,417500,432000,440000,415000,399900,399450
"55129","Woodbury","MN","Minneapolis-St. Paul-Bloomington","Washington County",397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488950,499999,504994.5,499999,511400,493250,499000,483700,484900,465000,472250,474950,455990,464950,474900,459900,454950,458990,469900,469900,469450,505350,517000,521662.5,534990,520000,509900,506900,513945,508995,499450,499900,507450,566995,550000,542732.5,532148,517445,514900,514945,514945,499945,500945,525000,526400,535000,550000,550900,558900,569310,561310,615400,6e+05,597449.5,617900,617900,651412.5,599900
"76034","Colleyville","TX","Dallas-Fort Worth-Arlington","Tarrant County",398,769900,748740,712000,749900,734900,739000,749900,749900,748870,724300,726997.5,664900,639000,639000,693450,709450,699900,725000,714472.5,675000,679950,699900,670000,659000,679900,674900,674900,659900,675000,677000,685000,680000,689900,687450,737450,707450,689900,694950,698450,718447.5,725000,709000,698000,710000,754108,749216,795000,795000,769500,745000,819900,842000,825000,819500,829900,836000,879950,799000,840500,814000,804500,789000,789000,804950,829500,859750,812447.5,789000,807497.5,792495,789990,776900,778800,778800,844500,869450,837200,812450,756995,749900,753447.5,774497.5,806950,756995,721995,749950,824900,824900,825000,853182.5,846660,8e+05,776365,782479,802208,792479,792479,799950,849000,869000,854999.5,855000,799885,797059.5,839000,829500,839000,834000
"98074","Sammamish","WA","Seattle-Tacoma-Bellevue","King County",399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322490,1327490,1299995,1319990,1227500,1290439,1319990,1354990,1372475,1369950,1389990,1389950,1389950,1389950,1369495,1359995,1333995,1331495,1309900,1328995,1328995
"90210","Beverly Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",400,6822500,6645000,6350000,5695000,6350000,6350000,5997500,5715000,6e+06,5680000,5950000,5945000,5895000,6247500,5465000,6222500,5850000,6195000,6195000,5995000,5995000,6172500,6437000,6150000,6150000,6e+06,5999000,6075000,5995000,6249500,6235000,6250000,6250000,6487000,6845000,6695000,7649500,6999000,6995000,7249500,7500000,7250000,7324000,6897500,6497500,6495000,7225000,7950000,8197500,7995000,7695000,7695000,7485000,7492500,7500000,7547500,7895000,6990000,6790000,7900000,7894000,7972500,7995000,7972500,7950000,7925000,7650000,7950000,7950000,7950000,7950000,8675000,7995000,7999000,8900000,8772500,8160000,7997000,8585000,8795000,9e+06,9499000,9499500,9500000,10925000,9724500,9480000,8950000,8999000,8995000,8900000,9500000,9995000,9491500,9450000,9500000,10247499.5,10950000,10645000,9995000,9925000,9900000,9500000,9500000,9900000,9700000,9995000,9995000
"65810","Springfield","MO","Springfield","Greene County",401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345450,324900,324950,324950,325000,325000,362450,359000,384900,389900,379900,369900,344900,289900,259900,275000,259900,279900,314950,324900,299700,299700,319900,309200,307450,339900,339900,331950,324950,339950,357400,376950,369900,369000,350000,330000,339900,315000,334900,321900,339900,345000,345000,349500,344750,349900,374900,369000,359450,379900,357450,375000,377450,392400,409900,402400,386900,369900,364900,379900,411950,419900,409900,408950,404000,399900,399900,399900,389500,382500,360000,323500,314000,345875,390000,394950
"10901","Ramapo","NY","New York-Newark-Jersey City","Rockland County",402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,775000,759079,769000,775000,799000,765000,799000,762000,750000,765000,754499.5,699000,749999.5,742000,749900,749000,749000,749000,719000,687000,699000,729000
"29016","Blythewood","SC","Columbia","Richland County",403,,,384950,395000,385000,395000,395000,395000,369900,348400,378300,378300,369900,380850,375000,386700,380850,375000,349900,349900,359900,375000,324975,327960,360000,306430,320960,289900,279897.5,290990,297880,279895,269445,270395,284900,284900,286163,292375,289450,293825,296900,311990,308995,310413.5,310672,319821,321006,317432,314853,303990.5,299990,299995,304495,309634,315403.5,317587,309830,299900,304267.5,295543.5,323890,295575,301130,324031,315938.5,306735,304180,300900,308205,317120,314880,308128,315500,327091,315259,328591,306170,311010,314685,309000,315420,314244,305900,290250,305238.5,309950,299900,299900,301450,283409,287950,286900,286900,297900,298275,293450,289900,309900,317900,318735,322983.5,315445,3e+05,303790,309900,310990,324400,323579
"84092","Sandy","UT","Salt Lake City","Salt Lake County",404,469450,449900,462400,459900,452500,449900,439500,449900,459900,435000,429900,429000,429000,398000,410000,407500,410000,415000,409900,383400,410000,420070,449925,449000,459000,425070,449900,429700,430000,427200,464900,459900,463350,430700,487000,519000,530000,545000,514950,525000,549950,522400,507400,524950,549000,587000,589450,592000,544950,559800,530400,5e+05,486950,499900,502450,499900,529900,517450,525000,545000,532499.5,532425,540000,540000,550000,619900,614999,649900,669900,667450,699900,699999,677450,659950,596450,599900,6e+05,597450,574000,595000,597450,599900,639000,644900,617500,609900,584499.5,625000,624900,599949.5,599999,650000,673900,619000,674950,775000,726500,759900,779000,650000,709450,699900,729900,738000,750000,699999,684900,721000
"28374","Pinehurst","NC","Pinehurst-Southern Pines","Moore County",405,,,,,839500,799000,799000,750000,750000,699900,819750,839500,844700,750000,799000,774500,749000,760000,770000,772500,770000,770000,760000,770000,750000,747500,775000,775000,799500,769000,744500,769000,744500,825000,824750,789250,8e+05,789250,850000,839900,819950,774950,724500,789000,719000,639900,685000,609950,702000,734500,789000,837000,837000,872000,899000,899000,912499.5,899000,825000,825000,807000,747000,799000,797000,795000,791250,781250,781250,762500,781250,781250,791250,796500,788250,749000,699000,725000,691500,6e+05,6e+05,599000,599000,650000,650000,620000,574000,592000,599000,580000,592000,585000,659000,650000,657500,695000,698000,742000,775000,782000,779000,775000,777000,796500,795000,736000,762000,774000,725000
"92881","Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839900,769450,746950,741500,749900,763949.5,844949.5,869450,950000,899000,899900,881400,848000,828800,816894,798888,793000,799500,787499.5,765000,765000,767450
"33897","Davenport","FL","Lakeland-Winter Haven","Polk County",407,269900,269900,269900,267450,248950,248900,259000,245000,239950,239925,229725,217000,207817,219000,211408.5,211408.5,225000,220000,220000,225000,224900,225000,229450,249950,245000,252000,250000,229000,246500,229750,239950,249000,237500,249900,250000,249000,249900,262000,292475,320000,313495,288500,288500,279900,279900,279900,269800,280000,296975,294900,289000,284950,289950,279900,278999,280000,282500,282495,279000,279450,279950,269900,269950,279000,279450,278950,279450,279900,284950,279900,278000,281000,280000,284950,282450,280000,282450,279900,279950,282425,285000,279000,275000,276475,275000,275000,274995,270000,270000,270000,275000,279000,279997.5,275000,274925,279500,279950,285000,289900,286990,292470,299500,299990,299745,299900,299900,299250,299250
"32836","Doctor Phillips","FL","Orlando-Kissimmee-Sanford","Orange County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799950,774000,750000,735000,735000,729875,799000,734750,647000,630000,625039,605460,615000,626230,606960,592231,649802.5,657657.5,659790,680000,687000,685995,686990,704995,675000,649900,647445,659990,675000,659990,687381.5,687981,702836.5,699873,675990,675495,675990,715450,814498,800144,714450,752000,853831.5,816686,724900,736950,734000,789995,765103,739000,719000,759125,742000,742550,708990,713990,721497.5,717995,743487,714995,713990,739497.5,693990,684495,695950,698995,698915,708102.5,732497.5,739046,749166,747950,745000,760000,788800,779900,799900,801065,802440
"78261","San Antonio","TX","San Antonio-New Braunfels","Bexar County",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379500,374990,385000,385000,389000,402500,420000,405000,392450,394450,399000,394000,389000,361500,341990,365000,359950,389250,386217,444950,449250,432575,415200,403990,443675,434900,409900,418345,410995,409900,411990,413445,399999,399999.5,399999.5,397988,407450,419900,419900,423500,424900,449950,424950,447500,450450,434999.5,429999.5,423450,445200,427400,428150,407900,399900,404995,399945,409950,409900,399900,387631,379900,397450,389900,399900,399900,382900,374950,375000,369000,382195,354335,350995
