"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Worcester","MA","Worcester","Worcester County",140,259700,259950,259700,249900,239900,248900,244850,244900,249900,239900,244900,232400,229500,239900,239900,229900,239900,239900,234000,229450,229900,222450,221900,199400,199000,194950,190000,211950,214450,217000,214900,209400,222200,224700,234900,230000,209900,223200,229900,229450,229900,235000,229900,225000,229700,234900,245000,249950,229900,224950,227900,230000,239900,243750,245000,244500,234900,229900,236500,239000,245900,239900,239900,239900,248749.5,239900,239499.5,239950,249900,239975,239900,237400,229900,241950,250000,269900,269900,269900,269900,279900,294900,299500,299750,299950,299949.5,289900,289900,299950,304950,299900,322900,299900,299900,296000,289900,289900,310000,269999.5,312450,299975,299700,299950,296450,299900,299950,299950,299900,299900
"Overland Park","KS","Kansas City","Johnson County",141,281250,279925,278500,279450,279900,275000,269950,269000,264925,265000,267750,270000,269500,274900,274950,265000,268125,267000,264925,266000,270000,265000,265000,266700,265550,275000,269500,274750,279950,279900,279000,274950,268500,269972.5,268500,268875,269925,266000,274000,282500,283500,279975,279950,280000,274000,275000,266250,275000,287450,312000,319000,315000,309950,315000,325000,325000,324950,329500,325000,330000,335000,339000,365000,360000,350000,360000,370225,384000,379925,385000,389000,389475,399900,379000,382500,399900,389950,387000,380000,385000,4e+05,403000,414000,425355.5,420000,429325,425593,410000,389900,384500,385000,380000,399950,420000,435000,460000,465000,472920,435985,435000,435000,414950,409950,410000,415000,410000,420000,425000
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,223000,224950,224900,234900,234970,229900,224975,224900,225900,229999,225450,219900,215000,209000,224900,225900,225000,239000,249500,250000,251000,255000,250000,255000,249900,250000,249990,265000,269900,278000,280000,289950,289700,285000,280000,280000,289000,289900,293000,294500,295000,299000,309000,315000,304999,3e+05,3e+05,309990,312000,321450,319950,320000,332000,335000,333745,333745,334995,330000,326950,330000,325000
"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",143,414900,399999,415000,417500,415000,420000,419900,414950,399900,399999,399900,399900,399950,4e+05,406650,399900,398500,399575,399999,4e+05,4e+05,392450,380000,375000,379900,375000,376750,375000,375000,390000,399950,399999.5,399900,399999.5,409900,399000,429495,445000,469000,464500,460000,479950,489900,479950,482400,509000,509000,510000,504450,512499.5,522000,529900,529450,532500,524950,525000,529000,525000,525000,539000,560000,565000,562500,550000,550000,549450,559000,579900,579000,575000,570000,577000,565000,579000,590000,614700,615000,615000,615000,599894,6e+05,595000,610000,619900,635000,632450,635000,629000,645000,639000,630000,622000,620000,639900,649000,659999,672000,659999.5,659999,677000,675000,675000,680000,679950,675000,673500,662499.5,650000
"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",144,185000,184900,175368,179900,184992.5,182450,179900,179436,189900,185000,183000,183950,189850,185275,184900,176745,174900,179900,179900,179900,180000,180000,179950,179900,179900,179900,179900,176200,174900,175000,172700,173345,172400,176275,174000,175000,165500,174950,168900,170999,178000,182975,179000,177000,179900,180000,187250,189900,195000,2e+05,215000,2e+05,222450,210000,224950,229888,227500,230000,244900,254950,239990,222450,234999,238750,259900,245000,229999,219950,239950,241950,249950,249900,239500,234850,229999,225000,225000,257450,257000,242500,254000,253950,249995,249900,248000,249500,240000,249999,255000,255000,250000,259000,249000,263000,259900,263000,263750,250000,268000,279900,288200,279900,275000,275000,279995,269900,274900,286250
"Escondido","CA","San Diego-Carlsbad","San Diego County",145,474876,479000,485000,485000,469495,485000,479000,495000,484900,458400,449995,440000,439000,439000,425000,399900,399900,410000,411250,410950,399000,370000,379900,360000,357450,359900,381200,389900,419000,419000,442500,433300,429000,449450,428900,459000,469950,469900,499450,499900,499900,564950,578000,576500,575000,543450,535000,525000,539000,569900,549950,550000,555000,564750,569000,549900,549000,549000,550000,552450,569000,563000,579995,598950,599000,595000,599750,614250,634000,629950,619000,625000,647950,658400,664950,650000,629900,649000,636250,637900,637900,649000,639949.5,641950,649000,638499.5,630000,629900,629900,642450,647800,649000,651900,652900,656900,652900,682900,681450,682900,688500,710000,704995,724995,689990,689900,687950,689000,689000
"Providence","RI","Providence-Warwick","Providence County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237450,235000,219900,189000,174999,179900,179900,176950,179900,179900,199900,219900,219000,227450,227450,227400,205000,206000,199900,189950,189900,207000,226950,239450,238000,259900,239450,240000,253900,253900,249900,237000
"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1250000,1242000,1292000,1292000,1224999.5,1299000,1249000,1250000,1297000,1347000,1285000,1199999.5,1247000,1172500,1149000,1147000,1100000,1145000,1172500,1194500,1190000
"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",148,266000,256950,255900,265000,265000,267777,259950,268000,270100,265000,259900,249950,249900,249900,249900,250000,250000,249000,249900,249900,249000,245000,239900,239900,248450,248000,250000,252805.5,250375,265000,260000,265000,269800,267400,275000,277000,289950,296500,290000,299949.5,320000,330000,338000,345500,349950,350000,359998.5,366500,360000,359949.5,360000,362500,369450,365000,365000,375000,377450,384950,376250,376250,395000,395000,399900,399900,399900,403950,399950,399900,408500,427450,419500,429900,432500,423888,429000,425000,423800,429000,429450,429000,430000,431950,435900,449450,446772.5,449000,459850,451480,445900,451479,450000,450000,454500,462850,472500,476500,470500,475000,497940,498470,495000,498259,495000,491900,492402,497830,497142,499900
"Columbus","GA","Columbus","Muscogee County",149,189900,189900,185000,191500,195000,198000,199000,199900,204900,209828.5,206282.5,199450,189900,194900,194900,196000,199900,199900,189900,189900,192900,189900,199528,199900,199990,199528,199990,201700,201700,207315,210315,207315,199900,199900,197343,201350,199500,195000,197900,195293,199500,2e+05,207315,203845,198950,199511.5,208450,203700,209900,209900,210000,211021,218000,218200,214900,212607.5,210000,214900,213800,211460.5,213040,214949.5,219000,219950,219000,214960,215000,214065,199900,194450,189900,194900,196500,193460,204700,207400,206000,204900,199500,192750,183250,179850,179900,178900,179900,185000,190750,199900,199900,189000,189900,185000,184900,179900,179900,170000,179900,179900,183996,189900,189900,189900,190836,194000,199900,199000,194900,189900
"Sioux Falls","SD","Sioux Falls","Minnehaha County",150,214900,214900,207900,195500,199700,204900,199900,199900,199999.5,199999.5,2e+05,199900,189900,186500,180900,180000,183000,179000,179900,179700,179900,179250,179000,178100,178500,176600,179000,182900,182000,179900,189900,194900,189900,197500,190900,190900,189900,189200,189900,199900,214900,207000,209500,207200,205900,194900,189900,189900,189000,191200,204900,209900,213900,219000,216200,219900,218000,214900,208000,214950,219900,231250,230000,248900,249900,255000,249950,249900,247800,237500,239150,242242,246950,249900,266350,259000,259900,249900,244900,242700,242500,249700,244900,241000,234900,233950,244900,249900,255000,267950,264250,259900,259450,268000,269900,255000,255000,269900,279900,269900,269800,262400,269900,279900,250000,249825,253900,257450
"Charleston","SC","Charleston-North Charleston","Charleston County",151,467000,460750,465000,446500,452000,420000,440000,432450,420000,420000,424000,419000,410000,429000,434900,429000,449500,454900,422000,450000,450000,447600,425000,434900,446200,449900,439400,428700,409999,399000,421997.5,409900,414900,419000,418250,395500,397500,399745,390000,379000,404950,417990,390000,389450,390000,4e+05,378232.5,382000,399350,4e+05,382900,392000,415000,425000,399990,409120,417177.5,409905,425000,439000,433450,434950,425000,399900,397000,399945,399900,403090,389000,399000,397500,389250,415000,412990,417752.5,419000,416995,423995,435000,432725,435000,449787.5,450000,454950,451900,449900,465000,440710,443950,433245,430000,449700,430000,425000,437000,449616.5,449900,448990,448450,449600,449950,451995,445207.5,456495,459000,451995,449000,435800
"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",152,155000,155000,149949.5,154900,150000,144900,145000,140000,140000,143750,143000,140000,136950,133900,132900,135000,139975,144900,141000,140500,140000,149900,148500,143250,139900,139900,140000,149500,149900,154975,154700,159900,157900,164297.5,174990,175000,170000,179900,185000,189900,198000,199000,199900,200995,209900,209925,2e+05,210000,214900,219000,219900,220000,216000,204847.5,215000,210000,210153,209000,213999,210000,210000,210000,209945,207999,210000,210000,210000,217500,219900,224900,225000,227777,229250,234700,238495,239057.5,237050,240990,240000,240495,244800,240000,244900,248000,249900,249900,249970,250000,251990,255000,257000,255000,263000,259900,265000,269900,269990,269900,269000,269000,273990,275000,275000,273995,275000,275490,275740,275990
"Clarksville","TN","Clarksville","Montgomery County",153,254950,247500,229975,229500,228500,228500,236500,240750,236500,248000,227225,209500,215000,209000,205425,211000,215000,211750,217500,213500,212000,212500,219900,219000,219900,219950,224950,219900,224900,219900,216900,219500,220000,229400,224950,223925,215000,212950,214900,210225,212000,213838,219950,220000,221950,224450,219950,216939.5,219900,222950,222475,228900,224900,228825,229500,229260,229900,230000,230750,228900,224900,222900,219900,225000,224900,228500,229900,230050,230200,229900,234900,242400,251200,248500,245700,234700,234900,234950,232950,232000,232000,232900,238300,239900,242500,240900,242500,239900,243000,240400,236900,245900,248900,250000,249900,253218,262000,264900,269900,271550,274900,274900,274900,275900,274900,279900,279900,279900
"Chattanooga","TN","Chattanooga","Hamilton County",154,,,,,,,,,,,,,,,,,,,249450,239900,239900,252000,250000,250000,250000,254000,271700,268400,268400,267950,275000,269900,273500,259900,275000,275000,269900,269900,269900,275000,283950,289900,295700,291500,289900,292000,275000,275000,275000,275000,275000,281900,289000,279900,324900,347100,339700,319000,328700,326200,342345,326995,299900,309835,309917.5,319500,319500,319500,319500,319500,330000,319500,338995,329000,355000,349900,375000,375000,374950,372500,355000,372500,387500,387500,404450,409900,419900,424800,396557,412350,399700,392300,419000,424900,399500,377350,359900,419000,419900,419900,422450,433335,425000,417044.5,416639,429900,436670,440785
"Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",155,249900,260400,262900,259900,249900,249900,239000,244900,224900,215945,206990,219445,220000,219490,214945,199000,201945,199900,203990,208700,204900,214283.5,239900,237032.5,243990,247945,264650,278900,270900,269900,279900,278900,279900,278950,285650,275995,275990,287900,279900,283990,284900,269900,278900,269450,289900,284900,281150,284900,269900,269900,272400,276534.5,272990,269945,259900,263977,274900,280990,265990,277500,264990,272950,260994.5,277990,299900,314999,318949.5,325450,317000,326400,321000,299900,317000,349900,357715,332449.5,344450,347900,363900,379900,315447,322445,339949.5,338499.5,349900,359900,369900,369900,362400,359900,349900,358239,349999,359900,364999,364900,370471,374900,364949.5,364900,360445,363990,359445,347246.5,343990,349900,339990,349990
"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",156,379000,390000,389000,375000,374900,379900,393000,385000,4e+05,399900,395000,389500,391900,391900,398944,387000,386250,395000,385500,389900,389900,385000,370000,370000,365000,373500,385000,380000,375000,369000,389900,380000,395000,399888,409900,414500,419650,439900,420000,446695,442500,462645,495000,502500,517450,499900,499900,512499.5,526000,524950,529999,529499.5,525014,530000,529949.5,525000,519900,519888,535000,5e+05,522200,509950,536500,539900,542995,546940.5,549900,568000,564900,560000,559888,560000,553000,549900,561495,565617.5,585000,589250,585000,585000,599000,591250,598000,615444,630000,629000,625000,629450,630000,635000,629000,642000,632450,641000,629700,638500,638000,629999.5,639950,659740,650000,674999.5,685000,675000,662450,675000,659000,649900
"Killeen","TX","Killeen-Temple","Bell County",157,147900,148200,144000,149900,147900,149900,149900,146295,153700,150240,147500,146945,154900,159949.5,160000,157800,159999,155400,154900,157650,149500,146990,153075,158900,160990,166445,158400,159695,156900,154250,157778.5,159900,161758,166860,162500,162200,159900,159809.5,159709.5,160687,162900,163531,170700,160990,169082.5,161450,160300,162675,167045,169000,181245,191990,195750,189900,183600,183200,177400,189876.5,179000,181450,189900,196975,199475,200850,201695,201695,207300,198550,200500,184900,187309,187238.5,180000,158990,165900,168490,166490,166900,170695,169695,169900,169600,169900,168843.5,172525,178245,182490,187550,185500,189700,189500,191000,200350,199900,207100,208000,205850,207600,208900,214900,205800,213950,210000,215000,224752.5,218175,219400,219400
"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",158,299970,299999,299599,299900,298900,297500,299000,289900,282990,280000,279900,275000,275900,279990,287777,285000,289990,289990,289575,289000,289900,296990,299250,299250,299900,299990,309900,316450,309950,310000,314945,314900,314990,324900,324990,329945,325000,329900,329945,339990,345000,349000,349000,346520,349000,345000,339900,346990,350000,350000,356400,356900,359900,361990,359900,369000,361990,350000,350000,354900,355000,351495,357309,364900,363490,361722.5,350000,350000,354900,349900,348000,349900,365000,364900,369900,365000,359990,365000,365000,362643,359700,359250,363151,362217.5,374950,380000,386450,385000,385500,389000,386900,389990,388990,390895,394445,395990,398500,399900,399500,394950,395000,398500,399900,399000,389900,390000,389990,389900
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249900,256000,259900,264900,270000,274900,269975,274450,267900,259900,265000,269000,269999,269999,270000,274900,279000,280000,284999,282750,291000,296900,304450,307950,309995,309000,313850,314000,310000,313350,319945,325000,324900,320000,315000,319700,319000,312000,314999,315000,319990,320000,329900,329900,335000,335000,348000,350000,348500,345000,355000,355000,365000,375000,374950,370000,365000,359900,359949.5
"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",160,199900,190000,199900,199900,197249.5,189900,192000,189900,194900,194900,197000,190699.5,195000,195500,199000,179000,181750,179900,192500,189450,185450.5,194450,195000,199900,2e+05,199700,195000,198400,212000,224900,224900,234450,225000,209450,223500,229900,235800,239900,237400,237650,225000,225000,229900,229900,229000,225000,229900,229000,231000,239900,229250,239900,225000,219900,215000,225000,226900,229000,229500,233950,239000,239900,259000,255000,251500,249900,249900,257175,251450,264900,275000,283950,274900,274500,274900,279900,279900,284998.5,279900,275499.5,275000,285655,295000,298500,299943.5,299999,299900,299900,315000,310145,299950,312999,319250,315000,317500,329900,336950,330000,329100,325950,317900,319000,311499.5,324500,324900,327500,332990,335000
"Savannah","GA","Savannah","Chatham County",161,249950,238457.5,229900,224900,226710,235000,234400,239900,239900,240525,245000,240000,221600,219900,229000,229000,235450,232900,234899,235900,234900,231000,230000,220500,224900,249900,229900,218500,219900,219585,220000,224900,215000,224000,219900,224950,226858.5,229900,234900,246350,249950,249900,250000,249900,278267,259450,269900,271005,269900,257900,267450,258950,269900,272900,273900,259900,265048,251700,258000,266767.5,269900,267928.5,269322,259900,264900,274950,275000,279900,294400,298000,293950,298900,285000,279950,269905,275000,275000,275000,268670,274950,264900,275000,250900,260590,261180,251400,256150,250650,249550,249000,239900,243000,244950,246658,242300,245040,248811,254950,255200,261450,263604,265131.5,267990,269900,264900,269450,267445,268400
"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",162,249500,249500,250000,250000,249900,244950,245000,239900,239000,234900,230000,230000,234000,229900,229000,229900,234900,235300,229900,229250,229900,229450,234750,229000,235000,229950,229900,226900,231400,233850,229950,230000,225950,229950,230000,233000,224700,225000,222500,229000,229000,225000,220000,219000,215000,219950,215900,219000,220000,224900,229900,226300,229900,225000,229900,220000,219900,219900,215000,215000,215000,218500,220000,224500,229900,239949.5,239900,242000,244950,245000,239999.5,235000,231000,231450,230000,229450,239000,239949.5,237700,238000,229900,230000,234900,229900,234000,234950,230000,235000,240000,240000,249900,249900,245000,249900,258600,261200,259950,254000,251249.5,254900,255000,255000,245000,249999,237750,242900,239900,235000
"Roanoke","VA","Roanoke","Roanoke City",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234950,225000,234975,234825,239900,236975,227950,229475,229950,229000,231999,228000,224999,239000,249900,252425,249975,258500,259925,259900,259950,250000,249900,244950,244900,254450,249950,249925,249450,255000,249950,269950,264925,254950,249900,239950,259900,270500,268750,269500,278000,279950,273225,259250,258250,249975,249400,272599,274900,278000,283950,284950,274900,274950,258975,259450,256750,256075,254950
"El Cajon","CA","San Diego-Carlsbad","San Diego County",164,489000,495000,499000,499000,499000,499000,499000,495000,495000,467500,469900,468700,450000,449000,409950,459000,454950,461950,449000,429000,425000,425000,422500,425000,429500,415000,407900,425000,425900,425000,449000,439900,449500,459500,458000,437000,424000,460000,439000,455000,482450,499000,499000,499000,517000,525000,515000,524950,539450,517450,530000,525000,530000,549000,559000,564500,549900,529950,539900,549950,569000,569000,555000,560000,560000,562550,599000,599000,597000,592500,609990,609990,612450,599000,606000,6e+05,599000,609950,599000,6e+05,599995,599900,620000,614990,620000,618888,619000,610950,619000,629950,629500,625000,599000,635000,627000,599949.5,619000,640750,649000,675000,684750,689500,679900,670000,669450,671450,679438,669900
"Jackson","MS","Jackson","Hinds County",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259450,249000,240750,261750,252000,277400,269900,240000,251700,239200,243750,254900,238500,238500,229900,261950,264450,269500,274900,267400,259900,258500,260750,249900,249900
"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",166,259900,255000,251500,249900,249900,249000,245000,245000,249000,247000,239900,237800,238500,229900,237750,232000,225000,225000,229900,229900,230000,230000,235000,234900,230000,233000,235000,235000,239450,239000,230000,239000,240000,248900,239394,249950,265000,279900,295000,299450,299990,314000,320000,329900,343500,340000,339950,335000,339000,345000,347000,349949.5,350000,360000,369900,369000,375000,369000,374500,349999,375000,379450,384888,384888,379900,379000,375000,375000,379900,384900,385900,386990,385000,389000,392250,388000,395000,399000,399000,399900,399000,399000,399000,399900,399999,399900,401000,425000,425000,429900,434950,429900,445000,435000,434900,439450,445000,450000,455000,455500,467500,472000,460000,459990,458583,459450,459000,460929.5
"Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357445,356900,347027,331890,341740,341740,357990,364490,339990,348990,348990,339000,339000,334990,349990,350121,336490,324980.5,332990,334490,321490,329990,364763,364763,366240,377490,376990,362240,376990,370490,377240,389892.5,376490,377490,338896.5,388295,374990,374990,392990,389990,394745,385490,379990,389142.5,4e+05,403900,395990,394990,410000,406245,414995,435745,417000,421990,425000,435500,437990,421000,412990,410490,410745,399995,420990,418990,414490,403000
"Naperville","IL","Chicago-Naperville-Elgin","DuPage County",168,578875,539900,524900,5e+05,509700,499900,499900,485000,469900,464450,474900,473700,462400,449900,459000,449900,449900,449900,445000,450000,449900,450000,439900,425500,445900,469900,449000,443850,439900,429450,439900,424900,429945,449000,459450,470000,439900,439990,459450,449950,467450,465000,468000,450000,444900,459900,449900,449000,450000,450000,469450,477000,479900,490950,479900,477000,474900,471697.5,466747.5,464600,489900,497000,489000,479000,465000,461305.5,461355,470745,473200,479000,479990,479990,482445,499995,504815.5,499900,490990,490000,490000,489310,493198,488820,493576,490820,489900,486990,489900,499900,503945,511900,502990,514990,529900,529900,531945,529900,520990,5e+05,503990,499900,489900,485000,489900,498019,499945,499900,499900,499950
"Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",169,550000,549900,559900,559900,559888,549995,563468.5,549888,539450,549990,549000,549990,529900,549000,549990,549945,574900,579900,595000,597000,585000,574000,568700,575000,575000,574944,575000,578638.5,599888,578000,572450,574990,565000,572000,555250,550000,579000,579000,625000,619350,619900,616900,6e+05,599000,599000,599900,611950,625000,625000,624999,622000,629900,625000,644500,639900,632499.5,624900,614000,599900,625000,629900,653750,645000,641944,645000,649900,624950,614900,624713,631950,619000,619000,619000,609944,659990,662450,650000,649900,650000,649888,659900,665000,699444,699888,697000,691990,669700,699000,709900,699000,689900,674900,699000,685000,699900,699000,725000,719900,7e+05,728900,699990,693500,659900,669000,675000,675000,698388.5,699950
"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",170,299900,299000,299900,299990,3e+05,299900,299900,297950,299900,299900,299900,3e+05,299000,299450,290000,279900,280000,274900,279000,275000,273944.5,292000,295000,3e+05,299450,299000,294950,299000,290680,287000,286000,276990,276945,279000,287390,299000,310000,319000,322500,325000,327950,336450,349800,349950,349450,349000,359900,379949.5,379900,369900,380000,375000,369900,359900,359450,374900,375000,367450,359950,364950,372450,385000,384200,362450,382999,375000,361450,364700,372400,399900,385000,379900,404900,415000,429900,429900,427450,4e+05,413500,397000,399450,399000,399900,425000,408950,410000,424990,421200,444000,438450,419994.5,415950,449000,439000,442400,449900,459900,461950,449950,429450,435000,422450,424900,439700,450000,443900,437400,429900
"Topeka","KS","Topeka","Shawnee County",171,219900,219000,189700,189900,199777,188400,184900,174900,172000,169900,174900,169700,169250,171000,173900,179900,183500,179900,179425,179850,179500,178500,179900,179900,179950,177750,185950,189000,184250,169900,165450,166900,165000,164900,159900,162450,166995,162500,167900,174900,173500,169500,177650,172500,176400,168500,165000,168500,182750,190724,185425,185000,188500,179900,181450,169900,164900,174450,174000,157700,174900,185450,175000,186450,197900,198450,195000,189900,189900,191900,190900,176500,171000,185000,189950,214500,196850,199900,194950,178700,179950,185000,175450,176600,185000,204900,207400,209900,195000,204500,204500,199950,199900,199900,201200,207500,202500,195900,210000,224900,249900,259937.5,239900,244450,237000,199900,216950,217400
"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",172,235000,233500,229000,229900,230995,229900,225000,227500,234990,234995,235000,237777,232990,232990,229000,228900,232990,234900,239310.5,239900,238980,239900,238980,234990,234970,235995,230000,235325.5,244945,250000,249945,249900,249900,249900,254000,269900,260990,272245,279200,277744.5,274900,274945,278164,279497,285000,288971,292712,299999,302900,309950,299990,309000,299900,3e+05,299990,299900,310000,320000,329990,349995,354230,349900,359360.5,360990,350000,345000,335000,337990,339900,357000,359900,372000,374000,364445,365000,349978,349900,350000,356195,359900,369445,385995,388336,394000,398990,398095,399990,399995,399999,399500,394990,393990,399562.5,399995,399000,404990,412990,409990,412990,411925,403990,4e+05,399900,396900,399000,397900,399446,399990
"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",173,287900,287900,288950,280000,280000,280000,269999,279900,299000,295995,294900,290990,297445,291945,299000,290000,289000,279840,277400,279900,269900,271907.5,260000,279800,274949.5,269000,269000,269990,269000,269950,269900,274825,270000,279990,291120.5,299844,296445,309000,312245,319999,329000,331990,328995,320000,329900,359000,329000,334500,370000,375995,388915,388952.5,370990,370995,357000,379000,399880,415000,409450,445172.5,444874,432990,431990,420619,415990,399250,410000,410495,416532,425000,439000,446990,416490,410000,417740,405000,389000,399000,399990,397750,399684,399900,399990,408100,425000,417813.5,415000,399998.5,407450,419000,419900,415000,419000,424995,429900,424000,415000,419888,404250,409900,4e+05,418990,399990,408990,410000,415000,419700,424990
"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",174,335000,329777,320000,319933,319900,319900,323900,320000,319933,324900,320000,319900,315000,310000,309903,299900,299900,299900,3e+05,3e+05,299000,299000,299000,3e+05,315000,315000,309900,306500,310000,315000,319000,3e+05,309900,290000,299250,308900,317500,319900,315000,319950,340000,350000,346500,349000,360000,359926.5,355000,354950,349900,357000,353500,367450,379450,385000,379000,383000,379000,370000,375000,377888.5,373000,376500,384950,389450,389900,398850,398900,398400,373400,374900,384900,384950,385000,398000,399000,399000,404500,399999,412000,417450,415000,415000,409500,415000,415000,422450,420000,427500,429950,427900,427500,429900,439900,440000,439900,435000,435000,440000,440000,429999,434950,435000,437450,449900,455000,449900,445000,439900
"Edmond","OK","Oklahoma City","Oklahoma County",175,304900,309900,309425,299900,3e+05,299900,299000,294995,289900,289900,288600,284000,279900,269900,278000,279900,279900,279000,284990,279900,284990,285000,284990,280150,279000,280900,281523,285000,289900,293940,289000,281990,289900,294500,296500,289900,289900,299721,299900,305000,300495,309900,306945,305745,308800,303995,307900,306945,315000,328995,334900,328990,339900,350000,349900,349900,349440,339995,339300,339450,352990,353745,349900,355000,354945,349900,349947.5,349900,341045,350000,349900,349900,348036,350000,340000,325000,345900,349280,339900,335628,325000,339900,328000,309990,309900,324995,325000,319900,325000,322900,315000,325000,323700,332000,329900,332900,327243,340995,350000,349900,354900,349900,339940,335900,344900,339900,346500,341492
"Pueblo","CO","Pueblo","Pueblo County",176,209900,199900,207400,199900,199900,199450,204900,210000,215000,199900,199000,198250,179900,196750,179900,192200,179900,192200,194500,199900,192200,184900,179900,172400,162586,168000,168950,174900,175000,174754,174827,189900,184900,186900,191450,189000,188950,172925,174900,188950,181950,177400,160086,161586,164900,163852,164900,170000,167000,181069.5,181925,189950,198950,196000,222900,219500,219900,197500,189900,174784.5,197000,189900,2e+05,216750,203500,225000,223000,215000,207500,199450,209900,196250,186012.5,205000,216950,236850,239900,224900,224900,230000,229900,231000,228450,234900,231950,264900,259950,257400,252500,259900,259900,254710,277000,292000,264900,272450,256067.5,255000,281000,278450,300492.5,280000,289450,304870,289948.5,319900,289900,269900
"Salem","OR","Salem","Marion County",177,293847,287600,275000,275000,273100,273600,275000,275800,274000,269400,263950,262500,259900,246950,240000,234900,240000,234900,234900,235000,239900,229900,229900,222900,224900,220000,224950,238800,235000,228900,229900,219900,219900,219900,219900,219900,221000,215000,219900,221500,229900,235900,244900,245000,244995,239900,240000,244950,241749,249900,252450,249999.5,255000,259950,259900,259900,264999.5,259900,265000,269900,270900,274900,272900,274900,284900,289000,279900,298500,299500,299250,294900,299900,299000,307400,299900,299900,299900,299900,305000,309900,299900,304900,310950,314900,309900,329000,349900,354950,359900,349000,349900,349000,349900,349947.5,364900,374000,381450,392500,399900,389900,389250,389900,386250,387250,389500,396250,385000,379450
"Springfield","MA","Springfield","Hampden County",178,139900,154999,149450,154900,145000,142400,135000,135900,139000,138750,134950,129900,129999,138250,129900,129900,129000,129900,129000,129850,129850,129900,129000,129000,119900,119700,119000,110000,109900,114450,118000,119000,122500,122950,126900,129900,128900,129900,134000,129900,134900,137900,135000,135000,139900,139900,139900,134200,129900,144900,141950,132512.5,144943.5,139949.5,144900,144000,142500,134900,130950,135400,135437.5,134700,147900,143450,132400,139000,136950,136900,129949.5,134900,134999,137700,133000,131450,138600,139000,142950,144250,149900,145475,147475,149900,139500,135500,133000,154100,159000,164900,169900,172000,179250,169900,164445,155900,162245,154450,149900,154394,165900,169900,169900,179000,169900,165000,174950,169949.5,167900,164700
